# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "gene" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
gene:AT3G17227	3	5886333	5887018	-	686	0	0	0	0	8	0	0	0
gene:AT3G17230	3	5888633	5889236	-	604	0	0	0	0	0	0	4	0
gene:AT3G17240	3	5889663	5892332	-	2670	1612	2033	2126	2162	4249	3822	1660	2105
gene:AT3G17250	3	5892550	5894518	-	1969	119	141	181	163	231	195	146	181
gene:AT3G17261	3	5898002	5898109	-	108	0	0	0	0	0	0	0	0
gene:AT3G17265	3	5899515	5900637	-	1123	0	0	0	0	0	0	0	0
gene:AT3G17270	3	5902479	5902886	-	408	0	0	0	0	1	0	0	0
gene:AT3G17280	3	5902935	5904644	-	1710	23	23	14	23	45	54	24	24
gene:AT3G17300	3	5907212	5909003	+	1792	131	155	160	186	227	246	149	178
gene:AT3G17310	3	5908934	5913345	-	4412	437	458	548	471	480	485	407	541
gene:AT3G17320	3	5915427	5916656	-	1230	1	8	2	0	2	0	0	0
gene:AT3G17330	3	5916940	5920281	-	3342	346	347	339	411	149	198	248	245
gene:AT3G17340	3	5920338	5927037	-	6700	285	347	472	461	718	560	337	376
gene:AT3G17350	3	5934033	5935376	+	1344	80	108	129	139	95	84	81	100
gene:AT3G17360	3	5935880	5946540	+	10661	161	186	305	268	329	206	160	257
gene:AT3G17365	3	5946915	5948868	-	1954	93	115	138	110	181	133	86	109
gene:AT3G17370	3	5949006	5949644	-	639	0	0	0	0	0	0	0	2
gene:AT3G17380	3	5950190	5952235	+	2046	42	52	44	47	49	28	18	47
gene:AT3G17390	3	5952187	5954091	-	1905	7690	9617	7875	8200	11720	12331	9888	13389
gene:AT3G17400	3	5954887	5955444	+	558	0	0	0	0	0	0	0	0
gene:AT3G17410	3	5955862	5959214	+	3353	881	1083	761	981	1487	1382	984	1203
gene:AT3G17420	3	5959174	5962289	-	3116	249	309	310	321	567	418	207	246
gene:AT3G17430	3	5965869	5969296	+	3428	318	419	457	446	524	434	321	451
gene:AT3G17440	3	5969564	5972572	-	3009	667	858	717	754	561	497	873	1251
gene:AT3G17450	3	5972580	5976211	-	3632	449	429	411	424	362	400	437	443
gene:AT3G17460	3	5976645	5977727	-	1083	45	72	73	40	26	36	88	66
gene:AT3G17465	3	5977722	5979694	-	1973	604	679	803	778	738	720	700	850
gene:AT3G17470	3	5979814	5982145	+	2332	656	811	560	876	503	497	625	809
gene:AT3G17480	3	5983196	5984320	+	1125	0	0	0	0	0	0	0	0
gene:AT3G17490	3	5984827	5985993	+	1167	0	0	0	0	0	0	0	0
gene:AT3G17500	3	5986682	5988498	+	1817	0	0	0	0	0	0	0	0
gene:AT3G17510	3	5988924	5993001	-	4078	863	1046	840	1060	525	469	952	883
gene:AT3G17520	3	5999174	6000447	-	1274	2	2	133	36	58	12	17	18
gene:AT3G17530	3	6000860	6002282	+	1423	0	0	0	0	0	0	0	0
gene:AT3G17540	3	6002783	6003973	+	1191	0	0	0	0	0	0	0	0
gene:AT3G17550	3	6005114	6006004	-	891	0	0	0	0	0	0	0	0
gene:AT3G17560	3	6006762	6008003	+	1242	0	0	0	0	0	0	0	0
gene:AT3G17570	3	6009407	6010562	+	1156	0	0	0	0	0	0	0	0
gene:AT3G17580	3	6015184	6015944	+	761	20	20	28	20	6	28	22	20
gene:AT3G17590	3	6017166	6019724	-	2559	188	178	245	259	278	231	228	282
gene:AT3G17600	3	6019973	6021147	-	1175	2	1	2	3	6	4	10	5
gene:AT3G17609	3	6023844	6024710	+	867	72	146	160	112	204	186	48	93
gene:AT3G17611	3	6024795	6026556	+	1762	111	144	98	94	148	187	100	80
gene:AT3G17620	3	6026446	6027694	-	1249	0	0	2	0	0	0	0	0
gene:AT3G17626	3	6027993	6028826	+	834	56	38	37	51	41	41	34	47
gene:AT3G17630	3	6028688	6031986	+	3299	38	52	58	43	72	58	32	52
gene:AT3G17640	3	6032072	6033861	+	1790	212	272	274	300	76	80	188	156
gene:AT3G17650	3	6034109	6037349	+	3241	746	867	614	842	616	565	765	927
gene:AT3G17655	3	6034122	6035497	-	1376	0	0	0	0	0	0	0	0
gene:AT3G17660	3	6037598	6039407	+	1810	87	93	49	49	18	34	39	45
gene:AT3G17668	3	6039408	6040633	+	1226	72	106	91	89	52	77	93	115
gene:AT3G17670	3	6040797	6042196	+	1400	156	179	151	188	125	133	200	185
gene:AT3G17675	3	6042244	6042850	-	607	0	2	1	4	4	0	0	2
gene:AT3G17680	3	6042907	6044762	-	1856	89	108	138	136	94	91	138	138
gene:AT3G17690	3	6045002	6048529	+	3528	29	31	19	18	61	46	18	18
gene:AT3G17700	3	6048814	6052675	+	3862	211	299	236	310	608	546	210	373
gene:AT3G17710	3	6055495	6056778	+	1284	91	101	76	88	102	76	102	86
gene:AT3G17712	3	6056870	6060330	+	3461	166	209	179	175	120	87	132	185
gene:AT3G17717	3	6061180	6061762	+	583	45	34	62	53	19	30	32	48
gene:AT3G17720	3	6062446	6063483	+	1038	0	2	0	0	0	2	0	0
gene:AT3G17730	3	6064272	6066180	+	1909	30	17	37	38	46	41	9	26
gene:AT3G17740	3	6067684	6072856	-	5173	330	439	380	357	339	269	313	394
gene:AT3G17750	3	6073731	6078748	+	5018	729	788	692	756	765	623	686	854
gene:AT3G17760	3	6078727	6081355	-	2629	0	0	0	0	0	0	0	0
gene:AT3G17765	3	6078884	6080468	+	1585	0	0	0	0	0	0	0	0
gene:AT3G17770	3	6081639	6086203	-	4565	706	975	668	880	441	404	651	437
gene:AT3G17780	3	6086909	6088755	+	1847	188	241	245	233	476	503	247	261
gene:AT3G17790	3	6089381	6091231	+	1851	969	1138	741	593	15574	12769	911	267
gene:AT3G17800	3	6091110	6093151	-	2042	806	803	612	842	698	726	690	610
gene:AT3G17810	3	6093990	6096688	+	2699	912	1052	970	1097	2387	1980	884	1039
gene:AT3G17820	3	6097201	6099595	+	2395	936	906	998	985	2745	2291	770	916
gene:AT3G17830	3	6101753	6104805	+	3053	124	138	160	158	91	85	105	123
gene:AT3G17840	3	6105908	6108737	+	2830	528	635	866	800	563	629	601	605
gene:AT3G17850	3	6109409	6116529	-	7121	1418	1710	1419	1679	1641	1324	1595	1745
gene:AT3G17860	3	6119707	6123044	+	3338	671	783	401	581	427	398	1008	726
gene:AT3G17880	3	6123341	6126281	+	2941	388	427	404	418	632	556	371	392
gene:AT3G17890	3	6127001	6128315	+	1315	67	63	74	68	60	69	57	77
gene:AT3G17900	3	6128506	6133386	+	4881	669	808	844	892	1025	954	705	924
gene:AT3G17910	3	6133384	6136405	+	3022	118	199	216	191	280	219	169	229
gene:AT3G17920	3	6136986	6142157	+	5172	411	410	297	428	317	217	353	391
gene:AT3G17930	3	6142125	6143310	-	1186	1237	1517	1322	1552	1501	1545	1033	1217
gene:AT3G17940	3	6143414	6145374	-	1961	590	625	740	693	1293	1421	521	678
gene:AT3G17950	3	6146015	6147354	+	1340	191	148	197	211	143	99	157	208
gene:AT3G17970	3	6147906	6152082	+	4177	556	687	669	691	654	760	626	655
gene:AT3G17980	3	6152062	6153814	+	1753	4	12	5	4	0	2	4	0
gene:AT3G18000	3	6154363	6157552	+	3190	615	664	1348	1181	3163	3334	468	696
gene:AT3G18010	3	6160733	6163453	-	2721	30	57	66	36	56	76	41	53
gene:AT3G18020	3	6165440	6167515	+	2076	97	94	88	118	90	91	82	114
gene:AT3G18030	3	6167640	6168966	-	1327	202	257	185	218	266	215	276	205
gene:AT3G18035	3	6168963	6172005	-	3043	2147	2470	2189	2574	1679	1712	2216	2295
gene:AT3G18040	3	6174239	6178534	+	4296	519	690	628	685	610	523	633	775
gene:AT3G18050	3	6180621	6182899	+	2279	1415	1667	1575	2014	706	920	1705	2061
gene:AT3G18060	3	6183612	6187151	+	3540	1477	1642	1417	1776	2360	2289	1707	1679
gene:AT3G18070	3	6187267	6190180	+	2914	61	72	107	119	632	745	63	74
gene:AT3G18080	3	6191461	6194452	+	2992	2933	3429	5103	5705	53131	54104	3705	3021
gene:AT3G18090	3	6194509	6200424	+	5916	164	223	278	240	278	340	147	186
gene:AT3G18100	3	6200524	6204752	+	4229	72	181	186	161	158	143	98	169
gene:AT3G18110	3	6204429	6209801	-	5373	839	840	1141	1053	597	692	712	922
gene:AT3G18120	3	6210090	6210572	-	483	0	0	0	0	0	0	4	0
gene:AT3G18130	3	6210878	6212551	-	1674	898	1171	1371	1131	1660	1733	1006	1301
gene:AT3G18140	3	6212585	6214804	-	2220	657	850	768	921	1006	866	694	849
gene:AT3G18150	3	6217929	6219500	+	1572	0	0	0	0	0	0	0	0
gene:AT3G18160	3	6220567	6223073	+	2507	258	275	270	287	169	201	230	211
gene:AT3G18165	3	6223125	6225403	+	2279	516	627	668	612	645	684	514	651
gene:AT3G18170	3	6227341	6229721	+	2381	79	168	110	138	65	78	113	149
gene:AT3G18180	3	6230270	6231878	+	1609	0	2	0	0	0	0	0	0
gene:AT3G18190	3	6232108	6234183	+	2076	1658	1749	1899	1783	1984	1781	1945	2206
gene:AT3G18200	3	6234509	6236139	-	1631	81	102	62	48	5	11	70	79
gene:AT3G18210	3	6237902	6240605	-	2704	395	486	516	544	415	482	414	485
gene:AT3G18215	3	6240769	6243078	+	2310	403	490	399	452	415	451	450	515
gene:AT3G18220	3	6247900	6250007	+	2108	0	0	0	0	0	0	0	0
gene:AT3G18230	3	6251315	6254221	+	2907	617	644	549	616	814	791	714	703
gene:AT3G18235	3	6254370	6255301	-	932	2	0	4	0	2	6	1	0
gene:AT3G18240	3	6254842	6258090	+	3249	231	302	334	336	373	381	259	300
gene:AT3G18250	3	6258060	6258426	-	367	1	2	10	4	971	781	12	2
gene:AT3G18260	3	6260135	6261606	-	1472	28	35	32	34	61	58	35	57
gene:AT3G18270	3	6261733	6264361	+	2629	302	292	375	436	556	459	315	396
gene:AT3G18280	3	6266946	6267648	+	703	251	296	357	413	2332	2029	263	298
gene:AT3G18282	3	6267875	6268586	-	712	0	0	0	0	2	0	0	0
gene:AT3G18290	3	6273966	6280562	+	6597	3109	4214	3362	4291	1783	1404	2648	2306
gene:AT3G18291	3	6280584	6280824	-	241	0	0	0	0	0	0	0	0
gene:AT3G18295	3	6281204	6282306	+	1103	104	170	160	189	102	169	145	112
gene:AT3G18300	3	6281923	6284372	+	2450	13	20	8	13	10	19	12	4
gene:AT3G18310	3	6284356	6287225	-	2870	184	231	198	196	214	158	218	227
gene:AT3G18320	3	6289039	6290401	-	1363	203	213	112	169	134	142	222	127
gene:AT3G18330	3	6291058	6292320	-	1263	0	0	2	0	0	0	4	8
gene:AT3G18340	3	6294018	6295134	+	1117	0	0	0	0	0	0	0	0
gene:AT3G18350	3	6296677	6300673	+	3997	297	328	302	358	355	345	333	337
gene:AT3G18360	3	6300620	6301812	-	1193	0	4	2	0	0	2	1	0
gene:AT3G18370	3	6305444	6310684	+	5241	731	839	821	987	1613	1303	696	955
gene:AT3G18380	3	6310712	6313406	-	2695	296	272	302	223	278	289	294	299
gene:AT3G18390	3	6313471	6318062	+	4592	2487	2799	3566	3752	1991	2228	2412	2858
gene:AT3G18400	3	6318409	6320712	-	2304	28	43	37	48	66	106	19	38
gene:AT3G18410	3	6323143	6324579	+	1437	517	637	820	661	1361	1332	591	682
gene:AT3G18420	3	6324632	6325866	-	1235	492	602	715	611	761	868	458	509
gene:AT3G18430	3	6325858	6327692	+	1835	184	250	210	252	386	346	242	247
gene:AT3G18440	3	6328027	6330816	+	2790	363	390	538	508	853	791	336	366
gene:AT3G18450	3	6331033	6332259	-	1227	1	0	0	0	1	1	3	0
gene:AT3G18460	3	6333048	6333948	-	901	0	0	0	0	0	0	3	0
gene:AT3G18470	3	6334822	6335822	-	1001	0	0	0	0	0	0	0	0
gene:AT3G18480	3	6336692	6341788	+	5097	512	626	614	623	927	866	415	492
gene:AT3G18485	3	6341918	6343178	-	1261	7	13	11	14	4	4	8	11
gene:AT3G18490	3	6348628	6350832	-	2205	2657	3027	4093	4243	3650	3169	2595	2710
gene:AT3G18500	3	6352447	6355463	+	3017	276	425	362	419	305	295	265	320
gene:AT3G18510	3	6355497	6356355	+	859	60	32	45	41	43	52	33	21
gene:AT3G18518	3	6360135	6360532	+	398	0	0	0	4	0	0	0	0
gene:AT3G18520	3	6361159	6365705	+	4547	395	514	521	497	549	486	387	556
gene:AT3G18524	3	6367941	6372685	-	4745	212	245	221	249	250	233	184	276
gene:AT3G18530	3	6373525	6375723	-	2199	24	16	17	15	32	24	12	18
gene:AT3G18535	3	6375269	6377625	-	2357	481	493	403	437	397	379	627	491
gene:AT3G18550	3	6383289	6385815	+	2527	4	12	7	6	6	4	16	8
gene:AT3G18560	3	6393747	6394842	+	1096	249	226	153	234	53	52	256	174
gene:AT3G18570	3	6395790	6396624	-	835	0	0	0	0	0	2	0	0
gene:AT3G18580	3	6396747	6398261	-	1515	91	108	160	93	110	121	85	144
gene:AT3G18590	3	6398632	6399337	+	706	0	0	0	0	0	0	2	0
gene:AT3G18600	3	6399532	6403392	-	3861	431	557	650	501	537	587	434	514
gene:AT3G18610	3	6404053	6407946	-	3894	49	42	40	13	46	57	35	26
gene:AT3G18620	3	6408261	6411064	+	2804	98	133	139	117	141	164	155	183
gene:AT3G18630	3	6410958	6413196	-	2239	27	34	37	26	32	25	12	10
gene:AT3G18640	3	6413270	6416599	-	3330	563	701	650	682	866	719	548	763
gene:AT3G18650	3	6417344	6418504	-	1161	0	0	0	0	0	0	0	0
gene:AT3G18660	3	6419013	6422141	-	3129	70	82	106	64	39	62	56	80
gene:AT3G18670	3	6423900	6426561	-	2662	10	12	20	7	47	45	12	14
gene:AT3G18680	3	6427403	6429692	+	2290	1079	1323	1481	1725	865	973	1014	1158
gene:AT3G18690	3	6429534	6430517	-	984	144	176	91	182	170	153	183	171
gene:AT3G18700	3	6431722	6432905	-	1184	0	0	0	0	0	0	0	0
gene:AT3G18710	3	6434082	6436046	-	1965	114	178	322	295	196	192	126	105
gene:AT3G18715	3	6440817	6441585	+	769	5	4	14	6	2	8	10	2
gene:AT3G18720	3	6444367	6445808	-	1442	0	0	2	0	0	2	2	0
gene:AT3G18730	3	6445852	6453201	-	7350	44	92	125	112	197	143	53	82
gene:AT3G18740	3	6453303	6454018	+	716	1603	1952	1991	1993	1704	2018	1868	2148
gene:AT3G18750	3	6454013	6457613	-	3601	225	260	299	307	174	162	169	172
gene:AT3G18760	3	6457677	6459725	-	2049	226	225	302	322	288	337	198	237
gene:AT3G18770	3	6459816	6463101	-	3286	163	152	193	239	200	213	168	208
gene:AT3G18773	3	6465748	6467175	+	1428	10	20	19	30	5	6	9	10
gene:AT3G18775	3	6466331	6468015	-	1685	5	5	8	4	8	0	2	2
gene:AT3G18780	3	6474710	6477204	+	2495	12336	14116	11383	13154	8053	7994	14280	18089
gene:AT3G18790	3	6477661	6479582	+	1922	472	584	554	579	642	596	501	633
gene:AT3G18800	3	6479587	6480463	+	877	224	203	231	220	95	101	214	221
gene:AT3G18810	3	6480484	6483774	-	3291	0	0	0	0	0	0	0	2
gene:AT3G18820	3	6484068	6486264	+	2197	971	1312	956	1314	1845	1898	1095	1592
gene:AT3G18830	3	6488843	6491429	-	2587	1003	1325	920	1280	5776	4187	1322	1128
gene:AT3G18840	3	6496135	6498388	+	2254	20	20	18	14	14	12	17	26
gene:AT3G18850	3	6499332	6501432	-	2101	134	131	132	191	139	209	135	171
gene:AT3G18860	3	6501668	6508553	+	6886	753	1012	917	1022	1139	1008	971	1067
gene:AT3G18870	3	6508385	6509343	-	959	160	132	158	170	57	66	121	99
gene:AT3G18880	3	6509500	6510702	+	1203	10	8	13	16	5	15	8	15
gene:AT3G18890	3	6510982	6515108	+	4127	1626	2069	2577	3024	1369	1601	1514	1919
gene:AT3G18900	3	6516891	6519906	+	3016	36	58	101	61	66	32	33	64
gene:AT3G18905	3	6520205	6520792	+	588	0	0	0	0	2	0	0	0
gene:AT3G18910	3	6521569	6523061	+	1493	172	153	176	173	186	180	160	161
gene:AT3G18930	3	6523379	6526044	-	2666	207	307	289	237	295	239	235	247
gene:AT3G18915	3	6524051	6524567	+	517	0	0	0	0	0	0	0	0
gene:AT3G18940	3	6526734	6529173	-	2440	226	232	222	231	287	330	230	274
gene:AT3G18950	3	6536534	6538679	+	2146	112	124	205	276	112	112	62	79
gene:AT3G18957	3	6541535	6541807	-	273	0	0	0	0	0	0	0	0
gene:AT3G18960	3	6542456	6543676	+	1221	110	108	116	117	88	62	120	151
gene:AT3G18970	3	6543318	6545432	-	2115	37	66	59	76	64	44	102	71
gene:AT3G18980	3	6546200	6548092	+	1893	627	686	539	587	529	507	725	648
gene:AT3G18990	3	6548127	6552055	-	3929	551	709	651	709	593	667	603	665
gene:AT3G19000	3	6553440	6555147	-	1708	983	1116	1021	1227	1044	1048	902	672
gene:AT3G19010	3	6556197	6558648	-	2452	1186	1286	925	1334	4738	4337	1039	929
gene:AT3G19020	3	6558964	6562377	-	3414	134	131	167	182	221	219	210	214
gene:AT3G19030	3	6563928	6564424	-	497	1061	1322	1402	2004	1028	1100	1375	1113
gene:AT3G19035	3	6565949	6566053	+	105	0	0	0	0	0	0	0	0
gene:AT3G19040	3	6567021	6575613	-	8593	29	57	25	19	21	31	49	32
gene:AT3G19050	3	6577724	6590253	+	12530	217	317	547	391	530	446	280	388
gene:AT3G19055	3	6592316	6592942	+	627	0	0	0	0	0	0	0	0
gene:AT3G19070	3	6593773	6594977	+	1205	0	0	0	0	0	0	0	0
gene:AT3G19080	3	6595344	6599089	+	3746	138	151	212	199	122	140	127	166
gene:AT3G19085	3	6599577	6600584	+	1008	0	0	0	2	0	0	0	0
gene:AT3G19090	3	6601279	6604010	+	2732	3	2	4	4	7	3	0	4
gene:AT3G19100	3	6605296	6609295	+	4000	1061	1394	1350	1428	1283	1310	1108	1402
gene:AT3G19120	3	6609350	6611138	-	1789	372	478	450	478	473	433	525	527
gene:AT3G19130	3	6611182	6614107	-	2926	844	904	868	982	1222	1166	819	1064
gene:AT3G19140	3	6614910	6615335	-	426	0	0	0	0	0	0	0	0
gene:AT3G19150	3	6616330	6617951	-	1622	117	185	150	189	240	231	134	141
gene:AT3G19160	3	6621988	6623278	-	1291	0	0	0	1	0	0	0	0
gene:AT3G19170	3	6625377	6632164	-	6788	5713	7322	6426	7279	4029	4225	5904	6191
gene:AT3G19180	3	6632637	6637292	+	4656	329	413	402	361	323	333	299	363
gene:AT3G19184	3	6637347	6639278	+	1932	12	8	23	6	5	4	4	3
gene:AT3G19190	3	6639639	6648870	+	9232	883	994	1023	1163	974	842	1021	1213
gene:AT3G19200	3	6649228	6650199	-	972	66	68	46	47	129	151	88	87
gene:AT3G19210	3	6652695	6658988	-	6294	54	61	94	75	140	157	39	70
gene:AT3G19220	3	6659155	6660852	+	1698	190	214	247	224	166	212	187	217
gene:AT3G19230	3	6660800	6663558	-	2759	23	5	15	19	4	4	17	19
gene:AT3G19240	3	6664044	6667021	+	2978	756	807	725	919	940	782	780	915
gene:AT3G19250	3	6666609	6668395	-	1787	39	32	58	41	59	50	26	50
gene:AT3G19260	3	6669065	6671638	-	2574	187	221	194	167	582	576	246	258
gene:AT3G19270	3	6673689	6676521	-	2833	13	16	38	31	73	27	18	6
gene:AT3G19274	3	6678630	6679229	+	600	0	0	0	0	0	0	0	0
gene:AT3G19280	3	6681196	6684029	-	2834	88	130	114	84	127	123	80	101
gene:AT3G19290	3	6687042	6690123	+	3082	747	797	662	817	834	660	841	731
gene:AT3G19300	3	6690118	6693380	-	3263	67	94	55	66	62	66	71	89
gene:AT3G19310	3	6694114	6696357	+	2244	4	0	8	12	0	0	1	0
gene:AT3G19320	3	6696301	6698184	-	1884	11	18	31	18	8	2	27	32
gene:AT3G19330	3	6699267	6701300	+	2034	56	97	86	72	74	76	58	70
gene:AT3G19340	3	6701273	6704312	-	3040	527	651	756	713	577	489	540	663
gene:AT3G19350	3	6705474	6706127	+	654	0	2	2	2	0	0	6	0
gene:AT3G19360	3	6707133	6709191	+	2059	174	156	153	175	134	124	102	139
gene:AT3G19370	3	6710349	6713678	+	3330	481	563	883	750	765	654	401	570
gene:AT3G19380	3	6714133	6716178	-	2046	251	304	338	400	219	220	226	207
gene:AT3G19390	3	6722825	6725110	+	2286	226	330	160	221	131	118	337	241
gene:AT3G19400	3	6725383	6727105	+	1723	207	252	190	221	180	220	214	293
gene:AT3G19410	3	6729585	6730706	+	1122	0	0	0	0	0	0	0	0
gene:AT3G19420	3	6731329	6735623	+	4295	1703	1895	1762	1915	2016	1911	1775	1955
gene:AT3G19430	3	6736061	6738518	-	2458	141	168	169	172	20	29	60	86
gene:AT3G19440	3	6740695	6743298	+	2604	65	64	137	91	60	89	63	75
gene:AT3G19450	3	6744377	6747238	+	2862	1093	1333	1407	1391	3454	3429	1039	1237
gene:AT3G19460	3	6747268	6749329	+	2062	166	261	263	312	326	317	184	263
gene:AT3G19470	3	6749432	6751083	+	1652	45	58	65	82	72	66	71	80
gene:AT3G19480	3	6752422	6754785	+	2364	540	553	532	728	325	341	488	524
gene:AT3G19490	3	6754615	6758285	-	3671	958	1176	1053	1330	1589	1648	1091	1167
gene:AT3G19500	3	6759016	6761007	-	1992	9	16	36	26	24	30	14	16
gene:AT3G19508	3	6762034	6762754	-	721	52	93	65	76	65	95	52	75
gene:AT3G19510	3	6762761	6766597	-	3837	299	284	403	290	467	387	218	263
gene:AT3G19515	3	6766621	6771169	-	4549	488	616	594	617	646	657	555	608
gene:AT3G19520	3	6772570	6775445	+	2876	462	550	497	509	608	683	518	537
gene:AT3G19530	3	6774970	6775848	-	879	0	0	0	1	0	0	0	0
gene:AT3G19540	3	6780563	6783166	+	2604	556	655	671	699	778	690	540	658
gene:AT3G19550	3	6787127	6788424	-	1298	1	3	1	0	0	4	2	1
gene:AT3G19552	3	6787352	6787930	+	579	0	0	0	0	0	0	0	0
gene:AT3G19553	3	6790731	6792988	-	2258	486	582	460	587	464	467	585	678
gene:AT3G19560	3	6793311	6794802	+	1492	0	0	0	0	0	2	0	0
gene:AT3G19565	3	6796022	6796906	+	885	0	0	0	0	0	0	0	0
gene:AT3G19570	3	6797471	6801835	+	4365	204	291	327	267	191	166	230	309
gene:AT3G19580	3	6802903	6804296	-	1394	333	409	336	619	340	193	200	146
gene:AT3G19590	3	6805622	6808593	+	2972	167	189	293	228	187	209	125	186
gene:AT3G19595	3	6808585	6809508	-	924	0	0	0	0	0	0	0	0
gene:AT3G19600	3	6808585	6811808	-	3224	0	0	0	0	2	0	0	0
gene:AT3G19610	3	6812181	6814783	-	2603	0	0	0	0	0	0	0	0
gene:AT3G19613	3	6814588	6816078	+	1491	1	0	1	0	0	0	0	1
gene:AT3G19615	3	6814966	6815403	-	438	0	0	0	0	0	0	0	0
gene:AT3G19620	3	6815503	6818329	-	2827	224	256	239	273	40	61	182	243
gene:AT3G19630	3	6818387	6820762	-	2376	323	339	391	460	458	458	359	491
gene:AT3G19640	3	6820926	6823467	+	2542	544	714	529	630	944	812	593	585
gene:AT3G19650	3	6823316	6825350	+	2035	233	247	247	276	352	307	143	264
gene:AT3G19660	3	6825433	6826585	-	1153	85	106	152	116	501	425	91	115
gene:AT3G19663	3	6826664	6827153	+	490	0	3	5	2	13	8	8	12
gene:AT3G19670	3	6827986	6837505	-	9520	473	625	703	617	708	649	447	621
gene:AT3G19680	3	6840281	6842320	+	2040	1607	2022	825	983	217	335	1321	2209
gene:AT3G19690	3	6842220	6842856	-	637	0	1	0	1	2	0	0	0
gene:AT3G19700	3	6843662	6847275	+	3614	2	0	0	0	0	0	2	0
gene:AT3G19710	3	6846969	6849582	-	2614	1552	1758	2074	2158	1831	2396	1081	1217
gene:AT3G19720	3	6850358	6855590	-	5233	703	826	806	962	983	1006	660	850
gene:AT3G19740	3	6855688	6863547	-	7860	623	731	772	716	1084	1000	605	806
gene:AT3G19760	3	6863661	6866646	+	2986	1723	2040	2125	2011	1976	1816	2028	2094
gene:AT3G19770	3	6866717	6869501	+	2785	325	357	384	413	543	609	340	317
gene:AT3G19780	3	6870130	6874850	+	4721	315	421	425	414	366	262	368	441
gene:AT3G19790	3	6874603	6875911	-	1309	221	203	270	292	287	222	188	249
gene:AT3G19800	3	6876043	6877642	+	1600	744	860	850	908	1116	1162	781	755
gene:AT3G19810	3	6877575	6879543	-	1969	598	680	698	809	570	754	572	674
gene:AT3G19820	3	6879524	6882315	-	2792	6754	7434	7932	8157	5980	6032	7416	9549
gene:AT3G19830	3	6884711	6890441	-	5731	505	697	692	746	535	535	542	647
gene:AT3G19840	3	6890988	6897510	+	6523	299	340	435	356	388	328	257	335
gene:AT3G19850	3	6898163	6901334	-	3172	469	430	332	405	191	266	395	611
gene:AT3G19860	3	6903757	6906207	+	2451	774	906	741	814	581	605	850	1165
gene:AT3G19870	3	6907053	6911246	+	4194	568	617	574	605	777	888	660	920
gene:AT3G19880	3	6911435	6912604	-	1170	0	0	0	0	0	0	0	0
gene:AT3G19890	3	6914910	6916142	-	1233	0	0	0	0	0	0	0	0
gene:AT3G19895	3	6917242	6921600	-	4359	247	294	287	259	272	295	227	267
gene:AT3G19900	3	6922470	6925175	-	2706	845	887	738	1007	740	695	781	981
gene:AT3G19910	3	6926189	6929567	+	3379	677	707	786	799	956	859	698	851
gene:AT3G19920	3	6929649	6931825	-	2177	7	10	5	0	6	4	0	4
gene:AT3G19930	3	6934568	6937197	+	2630	1926	2075	1178	1333	2860	2540	2046	1835
gene:AT3G19940	3	6938211	6939975	+	1765	0	0	0	0	0	0	2	2
gene:AT3G19950	3	6942623	6945224	+	2602	327	447	362	434	587	552	430	366
gene:AT3G19960	3	6948774	6957726	+	8953	1309	1533	1603	1751	2226	1965	1407	1480
gene:AT3G19970	3	6958509	6961684	+	3176	187	366	124	147	373	297	272	116
gene:AT3G19980	3	6961736	6965206	+	3471	476	519	438	508	460	470	457	429
gene:AT3G19990	3	6965595	6967321	+	1727	502	471	384	511	1118	1033	548	518
