# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "lnc_RNA" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts_lnc_RNA.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
transcript:AT3G49668.2	3	18418243	18418485	-	243	82	92	88	99	81	44	93	90
transcript:AT3G08070.1	3	18439077	18439679	-	603	29	32	36	28	24	21	26	21
transcript:AT3G08075.1	3	18441668	18442021	+	354	50	53	39	50	53	53	42	60
transcript:AT3G08080.1	3	18452803	18453014	-	212	0	0	0	0	0	0	0	0
transcript:AT3G08090.1	3	18520129	18520510	+	382	0	0	0	0	0	0	0	0
transcript:AT3G08100.1	3	18608210	18608480	+	271	1	0	2	0	0	0	0	2
transcript:AT3G08105.1	3	18656232	18656542	+	311	0	0	0	0	0	0	0	0
transcript:AT3G08110.1	3	18656374	18656574	-	201	0	0	0	0	0	1	0	0
transcript:AT3G08115.1	3	18706805	18707796	-	992	12	6	6	11	4	4	2	12
transcript:AT3G08120.1	3	18787982	18788293	-	312	0	0	0	0	0	0	0	0
transcript:AT3G08125.1	3	18790312	18790538	-	227	0	0	0	0	0	0	0	0
transcript:AT3G08130.1	3	18790382	18790720	+	339	0	0	0	0	0	0	0	0
transcript:AT3G08135.1	3	18813656	18813894	+	239	0	0	0	0	0	0	0	0
transcript:AT3G08140.1	3	18832095	18832324	+	230	0	0	0	0	0	0	0	0
transcript:AT3G08155.1	3	18865873	18866107	+	235	0	0	0	0	0	0	0	0
transcript:AT3G08160.1	3	18866820	18867021	+	202	0	0	0	0	0	0	0	0
transcript:AT3G51075.2	3	18968649	18972870	-	4222	0	0	0	0	0	0	0	0
transcript:AT3G51075.1	3	18968649	18972870	-	4222	0	0	0	0	0	0	0	0
transcript:AT3G51075.6	3	18968654	18972835	-	4182	0	0	0	0	0	0	0	0
transcript:AT3G51075.5	3	18968654	18972835	-	4182	0	0	0	0	0	0	0	0
transcript:AT3G51075.3	3	18968654	18972835	-	4182	0	0	0	0	0	0	0	0
transcript:AT3G51075.4	3	18968654	18972835	-	4182	0	0	0	0	0	0	0	0
transcript:AT3G51075.7	3	18968703	18971767	-	3065	0	0	0	0	0	0	0	0
transcript:AT3G51075.8	3	18968703	18972824	-	4122	0	0	0	0	0	0	0	0
transcript:AT3G51075.9	3	18968703	18972824	-	4122	0	0	0	0	0	0	0	0
transcript:AT3G51075.10	3	18968712	18972825	-	4114	0	0	0	0	0	0	0	0
transcript:AT3G51075.12	3	18968712	18972825	-	4114	0	0	0	0	0	0	0	0
transcript:AT3G51075.11	3	18968712	18972825	-	4114	0	0	0	0	0	0	0	0
transcript:AT3G51075.13	3	18968743	18972285	-	3543	0	0	0	0	0	0	0	0
transcript:AT3G08175.1	3	18972508	18972785	-	278	0	0	0	0	0	0	0	0
transcript:AT3G08185.1	3	19012642	19013115	-	474	0	4	2	4	0	2	0	4
transcript:AT3G51238.1	3	19025110	19026779	-	1670	638	674	832	683	561	580	406	605
transcript:AT3G08190.1	3	19067508	19067862	-	355	0	0	0	0	0	0	0	0
transcript:AT3G08200.1	3	19080105	19080442	+	338	0	2	2	0	0	0	0	1
transcript:AT3G08205.1	3	19181901	19182179	+	279	0	0	0	0	0	0	0	0
transcript:AT3G08215.1	3	19284693	19284928	-	236	8	13	2	9	7	5	8	8
transcript:AT3G08220.1	3	19302626	19302949	-	324	17	22	25	26	36	35	16	19
transcript:AT3G08225.1	3	19304381	19304839	+	459	135	202	204	196	252	301	100	165
transcript:AT3G52072.1	3	19312062	19314685	-	2624	0	0	0	0	0	0	0	0
transcript:AT3G52072.2	3	19312062	19314685	-	2624	0	0	0	0	0	0	0	0
transcript:AT3G52072.3	3	19312293	19313958	-	1666	0	0	0	0	0	0	0	0
transcript:AT3G52072.4	3	19312293	19314586	-	2294	0	0	0	0	0	0	0	0
transcript:AT3G52072.5	3	19312293	19314586	-	2294	0	0	0	0	0	0	0	0
transcript:AT3G52072.6	3	19312479	19314595	-	2117	0	0	0	0	0	0	0	0
transcript:AT3G52072.7	3	19312555	19314588	-	2034	0	0	0	0	0	0	0	0
transcript:AT3G08230.1	3	19323345	19323546	-	202	116	95	73	118	81	81	138	159
transcript:AT3G08235.1	3	19324711	19324918	+	208	25	39	31	40	47	33	23	41
transcript:AT3G08240.1	3	19328779	19329226	-	448	49	32	48	50	51	33	40	43
transcript:AT3G08245.1	3	19332093	19332534	+	442	2	1	2	1	1	0	0	2
transcript:AT3G08250.1	3	19454566	19454820	-	255	0	0	0	0	0	0	0	0
transcript:AT3G08255.1	3	19459904	19460335	-	432	0	0	0	0	0	0	0	0
transcript:AT3G08260.1	3	19462630	19462833	+	204	0	0	0	0	0	0	0	0
transcript:AT3G08265.1	3	19478924	19479367	+	444	0	0	0	0	0	0	0	0
transcript:AT3G08270.1	3	19479131	19479367	-	237	0	0	0	0	0	0	0	0
transcript:AT3G52535.1	3	19487129	19488530	+	1402	23	22	12	15	24	27	21	23
transcript:AT3G52535.2	3	19487217	19488551	+	1335	0	0	0	0	0	0	0	0
transcript:AT3G52535.3	3	19487238	19488444	+	1207	0	0	0	0	0	0	0	0
transcript:AT3G52605.2	3	19510338	19511326	-	989	0	0	0	0	0	0	0	0
transcript:AT3G52605.1	3	19510344	19511335	-	992	0	0	0	0	0	0	0	0
transcript:AT3G08280.1	3	19541984	19542298	+	315	0	2	3	1	7	6	1	0
transcript:AT3G08290.1	3	19545783	19545988	+	206	0	0	0	0	0	0	0	0
transcript:AT3G08295.1	3	19560852	19561098	+	247	0	0	0	0	0	0	0	0
transcript:AT3G08300.1	3	19592309	19592544	+	236	15	4	12	15	13	12	18	21
transcript:AT3G08310.1	3	19644660	19644923	-	264	0	0	0	0	0	0	0	0
transcript:AT3G08315.1	3	19671029	19671662	+	634	2	0	0	0	0	0	0	0
transcript:AT3G08325.1	3	19675069	19675306	-	238	0	0	0	0	0	0	0	0
transcript:AT3G08330.1	3	19699743	19699947	+	205	0	0	0	0	0	0	0	0
transcript:AT3G08335.1	3	19760254	19760465	-	212	0	0	0	0	0	0	0	0
transcript:AT3G08340.1	3	19815666	19815869	+	204	0	0	0	0	0	0	0	0
transcript:AT3G08345.1	3	19818658	19818871	+	214	0	0	0	0	0	0	0	0
transcript:AT3G08350.1	3	19845287	19845680	-	394	90	100	86	91	66	64	112	82
transcript:AT3G08355.1	3	19871876	19872319	+	444	0	0	0	0	0	0	0	0
transcript:AT3G08360.1	3	19874222	19874577	-	356	0	0	0	0	0	0	0	0
transcript:AT3G08365.1	3	20025991	20026491	-	501	251	229	232	292	199	224	246	288
transcript:AT3G08370.1	3	20030910	20031192	-	283	0	0	0	1	0	0	0	0
transcript:AT3G08380.1	3	20091041	20091431	-	391	0	0	0	0	0	0	0	0
transcript:AT3G08390.1	3	20157730	20158041	+	312	0	0	0	0	0	0	0	0
transcript:AT3G08395.1	3	20157877	20158109	-	233	0	0	0	0	0	0	0	0
transcript:AT3G08400.1	3	20173630	20173850	-	221	0	0	0	0	0	0	0	0
transcript:AT3G08405.1	3	20178471	20178736	+	266	3	6	3	8	4	7	16	4
transcript:AT3G54625.1	3	20220674	20221202	+	529	0	1	0	3	2	4	3	0
transcript:AT3G54625.2	3	20220810	20223024	+	2215	1	1	0	0	0	1	1	1
transcript:AT3G54625.3	3	20221026	20222952	+	1927	0	0	0	0	0	0	0	0
transcript:AT3G08415.1	3	20272784	20273250	+	467	0	0	0	0	0	0	0	0
transcript:AT3G08420.1	3	20277775	20278026	+	252	0	0	0	0	0	0	0	0
transcript:AT3G08425.1	3	20284353	20284760	+	408	5	15	8	8	4	9	11	10
transcript:AT3G08430.1	3	20316287	20316537	-	251	0	0	0	0	0	0	0	0
transcript:AT3G08435.1	3	20317428	20317880	-	453	0	4	0	0	0	0	0	0
transcript:AT3G08450.1	3	20444479	20444910	+	432	41	33	43	51	46	48	29	45
transcript:AT3G08455.1	3	20476616	20477183	+	568	0	0	0	0	0	0	0	0
transcript:AT3G08460.1	3	20477505	20477895	-	391	0	0	0	0	0	0	0	0
transcript:AT3G08465.1	3	20477542	20477813	+	272	0	0	0	0	0	0	0	0
transcript:AT3G08470.1	3	20506149	20506477	-	329	3	12	23	11	6	10	6	9
transcript:AT3G08475.1	3	20513172	20513538	+	367	17	33	20	16	36	16	13	23
transcript:AT3G08480.1	3	20534412	20534648	-	237	3	4	3	6	3	3	1	4
transcript:AT3G08495.1	3	20584885	20585722	+	838	0	0	1	0	0	0	0	0
transcript:AT3G08515.1	3	20593845	20594176	-	332	17	28	26	17	26	32	29	23
transcript:AT3G08525.1	3	20595866	20596297	+	432	2	0	3	0	0	1	1	2
transcript:AT3G08535.1	3	20616260	20616719	-	460	0	0	0	0	0	0	0	0
transcript:AT3G08545.1	3	20619265	20619571	-	307	0	0	0	0	0	0	0	0
transcript:AT3G08585.1	3	20685991	20686246	+	256	0	0	1	0	0	0	0	0
transcript:AT3G08595.1	3	20692692	20693139	+	448	0	4	2	2	0	0	2	0
transcript:AT3G08635.1	3	20794718	20795005	+	288	28	33	42	25	110	96	27	27
transcript:AT3G08645.1	3	20883089	20883317	-	229	49	73	41	71	90	79	57	63
transcript:AT3G56408.1	3	20915472	20920904	+	5433	0	0	0	0	0	0	0	0
transcript:AT3G56408.2	3	20915497	20921340	+	5844	0	0	0	0	0	0	0	0
transcript:AT3G56408.3	3	20915942	20921502	+	5561	0	0	0	0	0	2	0	0
transcript:AT3G08655.1	3	20931984	20932215	-	232	8	12	16	11	4	0	2	7
transcript:AT3G08665.1	3	20934127	20934486	+	360	277	396	248	283	428	418	322	337
transcript:AT3G08675.1	3	20935613	20936037	-	425	7	26	7	21	31	21	19	17
transcript:AT3G08685.1	3	20938982	20939205	+	224	5	12	7	6	9	3	5	12
transcript:AT3G08715.1	3	21025269	21025509	-	241	0	0	0	0	0	0	0	0
transcript:AT3G08725.1	3	21027118	21027352	+	235	0	0	0	0	0	0	0	0
transcript:AT3G08745.1	3	21055732	21056119	-	388	0	0	0	0	0	0	0	0
transcript:AT3G08755.1	3	21055841	21056119	+	279	0	0	0	0	0	0	0	0
transcript:AT3G08765.1	3	21061942	21062628	+	687	0	0	0	0	0	0	0	0
transcript:AT3G08775.1	3	21062570	21062774	-	205	0	0	0	0	0	0	0	0
transcript:AT3G08795.1	3	21077044	21077302	-	259	153	189	227	243	176	189	246	172
transcript:AT3G08805.1	3	21079175	21079377	+	203	9	18	18	22	19	21	8	16
transcript:AT3G08815.1	3	21108035	21108351	-	317	0	0	0	0	0	0	0	0
transcript:AT3G08825.1	3	21109074	21109304	-	231	0	0	0	0	0	0	2	1
transcript:AT3G08835.1	3	21122216	21122500	-	285	14	9	4	13	3	2	6	11
transcript:AT3G08845.1	3	21131995	21132801	+	807	0	3	1	0	0	1	1	2
transcript:AT3G08855.1	3	21132562	21132983	-	422	0	1	2	1	2	1	0	3
transcript:AT3G08875.1	3	21185519	21185768	-	250	0	0	0	0	0	0	0	0
transcript:AT3G08905.1	3	21236610	21237128	-	519	0	0	0	0	0	0	0	0
transcript:AT3G08915.1	3	21240631	21240971	-	341	0	0	0	0	0	0	0	0
transcript:AT3G08925.1	3	21242268	21242480	+	213	0	0	0	0	0	0	0	0
transcript:AT3G08935.1	3	21267424	21267750	-	327	0	0	0	0	0	0	0	0
transcript:AT3G08965.1	3	21374866	21375328	-	463	0	0	0	0	0	0	0	0
transcript:AT3G08985.1	3	21404025	21404330	+	306	0	0	0	0	0	0	0	0
transcript:AT3G09015.1	3	21423691	21423996	-	306	0	0	0	0	0	0	0	0
transcript:AT3G57965.1	3	21464619	21466799	-	2181	172	200	274	247	410	455	184	250
transcript:AT3G09025.1	3	21473029	21473308	+	280	0	0	0	0	0	0	0	0
transcript:AT3G09045.1	3	21503339	21503703	-	365	0	0	0	0	0	0	0	0
transcript:AT3G09065.1	3	21505129	21505332	+	204	0	0	0	0	0	0	0	0
transcript:AT3G09075.1	3	21514366	21514957	+	592	0	2	0	0	0	0	0	0
transcript:AT3G09095.1	3	21523458	21523791	+	334	0	0	1	0	0	1	0	0
transcript:AT3G09105.1	3	21558770	21559371	+	602	0	0	0	0	0	0	0	0
transcript:AT3G09115.1	3	21588257	21588537	+	281	0	0	0	0	0	0	0	0
transcript:AT3G09125.1	3	21607101	21607485	+	385	0	0	0	0	0	0	0	0
transcript:AT3G09135.1	3	21649011	21649281	-	271	2	7	12	3	19	4	11	15
transcript:AT3G09145.1	3	21715541	21715885	-	345	9	18	10	10	3	6	10	5
transcript:AT3G09155.1	3	21739353	21739916	-	564	0	0	0	0	2	0	0	0
transcript:AT3G58795.1	3	21745458	21746545	+	1088	18	53	32	29	43	46	51	54
transcript:AT3G09175.1	3	21823822	21824201	+	380	23	26	23	25	7	10	23	25
transcript:AT3G09185.1	3	21831257	21831513	+	257	0	0	0	0	0	0	0	0
transcript:AT3G59068.1	3	21832192	21833041	+	850	7	34	22	26	38	44	48	20
transcript:AT3G09195.1	3	21883667	21883980	+	314	0	0	0	4	0	0	2	0
transcript:AT3G09205.1	3	21975844	21976085	-	242	0	0	0	0	0	0	0	0
transcript:AT3G59695.1	3	22049730	22051595	-	1866	165	173	235	251	256	286	134	218
transcript:AT3G09245.1	3	22059176	22059416	+	241	0	2	2	0	0	0	0	0
transcript:AT3G09255.1	3	22133718	22133962	+	245	0	0	0	0	0	0	0	0
transcript:AT3G09265.1	3	22140589	22140959	-	371	0	0	0	0	0	0	0	0
transcript:AT3G09275.1	3	22142893	22144281	-	1389	5357	5605	4223	5760	3648	2343	4779	2853
transcript:AT3G09295.1	3	22146943	22147145	+	203	3	8	7	6	6	7	6	12
transcript:AT3G09305.1	3	22152185	22152450	-	266	122	107	134	131	166	145	103	150
transcript:AT3G09315.1	3	22170749	22170999	+	251	0	0	0	0	0	0	0	0
transcript:AT3G09325.1	3	22173821	22174077	+	257	0	0	0	0	0	0	1	0
transcript:AT3G09335.1	3	22173861	22175264	-	1404	9	7	13	15	14	10	11	5
transcript:AT3G09345.1	3	22175092	22175334	+	243	0	0	0	0	0	1	1	0
transcript:AT3G09355.1	3	22196822	22197104	-	283	0	0	0	0	0	0	0	0
transcript:AT3G09365.1	3	22325847	22326341	+	495	0	0	0	0	0	0	0	0
transcript:AT3G09395.1	3	22339547	22339751	-	205	0	2	2	0	0	0	0	0
transcript:AT3G09415.1	3	22365705	22366487	-	783	9	7	9	16	4	8	4	8
transcript:AT3G09435.1	3	22366756	22366976	+	221	0	0	0	0	0	0	0	0
transcript:AT3G09425.1	3	22366756	22367008	-	253	0	0	0	0	0	0	0	0
transcript:AT3G09445.1	3	22370310	22370952	+	643	0	0	0	0	0	0	0	0
transcript:AT3G09465.1	3	22377404	22378574	+	1171	0	0	2	0	0	0	0	0
transcript:AT3G09475.1	3	22395574	22395817	-	244	0	0	0	0	0	0	0	0
transcript:AT3G09485.1	3	22409412	22409893	+	482	0	0	2	0	0	0	0	0
transcript:AT3G09495.1	3	22502288	22502558	-	271	48	53	34	25	29	21	24	37
transcript:AT3G09525.1	3	22555643	22557106	+	1464	7	6	5	9	8	4	2	4
transcript:AT3G09545.1	3	22556305	22557001	-	697	0	0	0	0	0	0	0	0
transcript:AT3G09555.1	3	22562950	22563359	-	410	0	0	0	0	6	8	2	2
transcript:AT3G09565.1	3	22615666	22616041	-	376	0	0	0	0	0	1	0	0
transcript:AT3G09575.1	3	22664587	22665624	+	1038	2	6	3	4	0	0	0	0
transcript:AT3G09605.1	3	22672810	22673039	-	230	0	0	0	0	0	0	0	0
transcript:AT3G09625.1	3	22702892	22703118	-	227	3	8	2	0	3	9	6	0
transcript:AT3G09635.1	3	22705172	22705406	+	235	9	20	10	15	17	16	6	9
transcript:AT3G09645.1	3	22706363	22706681	-	319	1	1	2	0	3	3	0	2
transcript:AT3G09655.1	3	22710120	22710490	+	371	51	54	56	31	68	50	37	67
transcript:AT3G09665.1	3	22807735	22808725	+	991	0	0	2	2	0	0	0	0
transcript:AT3G09675.1	3	22808247	22808652	-	406	0	0	0	0	0	0	0	0
transcript:AT3G09685.1	3	22812247	22812485	+	239	51	55	66	76	68	47	59	30
transcript:AT3G09695.1	3	22834666	22834884	-	219	0	0	0	0	0	0	0	0
transcript:AT3G09705.1	3	22847523	22847851	+	329	0	0	0	0	0	0	0	0
transcript:AT3G09725.1	3	22987239	22987527	-	289	12	28	35	34	22	10	23	22
transcript:AT3G09745.1	3	22988627	22990291	+	1665	0	0	0	0	0	0	0	0
transcript:AT3G09745.2	3	22988627	22990967	+	2341	0	0	0	0	0	0	0	0
transcript:AT3G09745.4	3	22988627	22990967	+	2341	0	0	0	0	0	0	0	0
transcript:AT3G09745.3	3	22988627	22990967	+	2341	0	0	0	0	0	0	0	0
transcript:AT3G09755.1	3	23025762	23025978	+	217	1	0	0	0	0	0	0	0
transcript:AT3G09765.1	3	23067220	23067466	-	247	0	0	0	0	0	0	0	0
transcript:AT3G09775.1	3	23116274	23116904	+	631	10	11	9	13	6	6	9	14
transcript:AT3G09785.1	3	23129280	23129525	-	246	0	0	0	0	0	0	0	0
transcript:AT3G09795.1	3	23147450	23147836	-	387	314	378	416	487	1542	1489	353	418
transcript:AT3G09815.1	3	23150247	23150606	+	360	1	1	5	2	6	2	0	5
transcript:AT3G09825.1	3	23156946	23157188	-	243	0	0	0	0	0	0	0	0
transcript:AT3G09835.1	3	23156983	23157404	+	422	0	0	0	0	0	0	0	0
transcript:AT3G09845.1	3	23157845	23158090	-	246	0	0	0	0	0	0	0	0
transcript:AT3G09855.1	3	23181621	23182015	-	395	0	4	0	6	0	8	4	0
transcript:AT3G09875.1	3	23232375	23233105	-	731	461	575	533	491	863	723	484	585
transcript:AT3G09895.1	3	23326001	23326218	-	218	90	87	91	118	93	124	106	97
transcript:AT3G09905.1	3	23328322	23328607	+	286	1276	1591	1430	1809	664	693	1228	1564
transcript:AT3G09935.1	3	23352294	23352511	+	218	0	0	0	0	0	1	0	0
transcript:AT3G09945.1	3	23368032	23368429	-	398	0	0	0	0	0	0	0	0
transcript:AT3G09955.1	3	23412979	23413293	-	315	3	21	6	11	12	15	8	5
transcript:AT3G63445.1	3	23422590	23425169	-	2580	0	0	0	0	0	0	0	0
transcript:AT3G63445.2	3	23422653	23426338	-	3686	0	0	0	0	0	0	0	0
transcript:AT3G63445.3	3	23422731	23426228	-	3498	0	0	0	0	0	0	0	0
transcript:AT3G63445.4	3	23422778	23426362	-	3585	0	0	0	0	0	0	0	0
transcript:AT3G63445.5	3	23423825	23424832	-	1008	0	0	0	0	0	0	0	0
transcript:AT3G63445.6	3	23424813	23426390	-	1578	0	1	2	0	0	1	2	0
transcript:AT3G09965.1	3	23439908	23440369	-	462	29	43	24	16	9	13	20	13
transcript:AT3G09985.1	3	23444979	23445281	-	303	397	399	413	498	209	235	380	377
transcript:AT3G09995.1	3	23447820	23448059	+	240	125	160	150	167	148	143	157	206
transcript:AT4G03525.1	4	76411	76689	+	279	0	0	0	0	0	0	0	0
transcript:AT4G03535.1	4	87717	88476	+	760	0	0	0	0	0	0	0	0
transcript:AT4G03545.1	4	88123	88476	-	354	0	0	0	0	0	0	0	0
transcript:AT4G03555.1	4	132712	133253	+	542	0	0	0	0	0	0	0	0
transcript:AT4G03575.1	4	132963	133179	-	217	0	0	0	0	0	0	0	0
transcript:AT4G03585.1	4	162041	162822	-	782	883	1160	794	967	631	664	1361	1432
transcript:AT4G03595.1	4	163569	163860	+	292	36	45	27	39	30	49	33	33
transcript:AT4G03655.1	4	231732	231950	-	219	5	10	15	16	13	17	10	7
transcript:AT4G03665.1	4	247703	247943	-	241	0	0	0	0	0	0	0	0
transcript:AT4G03705.1	4	277466	277679	-	214	13	21	27	29	31	28	35	44
transcript:AT4G03715.1	4	283406	283709	-	304	1	1	7	3	0	1	1	0
transcript:AT4G03725.1	4	315065	316037	-	973	12	29	27	21	32	34	27	22
transcript:AT4G03755.1	4	329268	330106	+	839	9	11	8	11	9	15	12	10
transcript:AT4G03765.1	4	378588	379024	+	437	0	0	0	0	0	2	0	0
transcript:AT4G03785.1	4	395956	396236	-	281	0	0	0	0	0	0	0	0
transcript:AT4G03805.1	4	426018	426395	+	378	0	0	0	0	0	0	0	0
transcript:AT4G03815.1	4	426053	426395	-	343	0	0	0	0	0	0	0	0
transcript:AT4G03845.1	4	447309	447577	-	269	46	78	43	52	45	41	81	40
transcript:AT4G03855.1	4	469398	469635	+	238	0	0	0	0	0	0	0	0
transcript:AT4G03875.1	4	630579	630795	-	217	1	1	2	0	0	2	0	1
transcript:AT4G03895.1	4	681862	682660	+	799	31	40	29	43	22	16	26	48
transcript:AT4G03905.1	4	687493	687992	+	500	8	4	7	10	2	8	3	14
transcript:AT4G01593.1	4	690643	692176	+	1534	0	0	0	0	0	0	0	0
transcript:AT4G01593.2	4	690643	692176	+	1534	0	0	0	0	0	0	0	0
transcript:AT4G01593.3	4	691045	692168	+	1124	0	0	0	0	0	0	0	0
transcript:AT4G03985.1	4	733149	733419	+	271	34	28	26	32	689	501	20	38
transcript:AT4G04005.1	4	820726	821117	+	392	13	10	14	23	24	26	17	16
transcript:AT4G04015.1	4	837666	838160	+	495	7	10	5	11	7	0	7	12
transcript:AT4G04035.1	4	842657	843035	+	379	58	54	44	65	47	59	40	47
transcript:AT4G04055.1	4	897472	898253	-	782	16	21	52	36	35	52	26	39
transcript:AT4G04065.1	4	948994	949369	+	376	0	2	8	4	2	0	9	12
transcript:AT4G04075.1	4	973174	973552	-	379	29	61	29	43	31	34	28	21
transcript:AT4G04085.1	4	1008263	1008833	+	571	0	0	0	0	0	0	0	0
transcript:AT4G04115.1	4	1030935	1031328	+	394	0	0	0	0	2	0	0	0
transcript:AT4G04135.1	4	1074079	1074344	+	266	213	198	283	296	273	305	236	234
transcript:AT4G04195.1	4	1114529	1114766	+	238	0	0	0	0	0	2	2	2
transcript:AT4G04215.1	4	1141044	1141387	+	344	0	0	0	0	0	0	0	0
transcript:AT4G04225.1	4	1149555	1149979	+	425	59	49	72	72	107	116	63	67
transcript:AT4G04235.1	4	1178514	1178768	-	255	1	1	1	0	4	2	0	1
transcript:AT4G04275.1	4	1195269	1195677	+	409	21	26	47	43	76	66	22	40
transcript:AT4G04285.1	4	1200791	1201034	+	244	31	41	61	56	44	55	34	59
transcript:AT4G04295.1	4	1209575	1209854	-	280	0	0	0	0	0	0	0	0
transcript:AT4G04305.1	4	1274064	1274302	-	239	0	0	0	0	0	0	0	0
transcript:AT4G04335.1	4	1279643	1279985	+	343	169	223	192	233	363	263	178	220
transcript:AT4G04345.1	4	1283762	1284017	-	256	6	10	7	9	11	10	5	13
transcript:AT4G04355.1	4	1299566	1299842	+	277	0	0	0	0	0	0	0	2
transcript:AT4G04385.1	4	1348264	1348470	+	207	0	0	0	0	0	0	0	0
transcript:AT4G04425.1	4	1360000	1360276	+	277	22	22	14	18	16	14	11	19
transcript:AT4G04435.1	4	1392584	1393519	-	936	97	112	117	147	90	85	99	119
transcript:AT4G04445.1	4	1403428	1403883	-	456	11	15	20	19	23	23	14	20
transcript:AT4G04445.2	4	1403739	1404292	-	554	6	25	26	25	27	20	26	27
transcript:AT4G04455.1	4	1405104	1405526	+	423	173	187	200	161	175	220	147	207
transcript:AT4G04505.1	4	1466474	1466768	-	295	0	5	4	6	0	2	4	0
transcript:AT4G04515.1	4	1469052	1469672	+	621	13	9	15	13	0	2	6	8
transcript:AT4G04535.1	4	1470463	1471229	+	767	0	0	0	0	0	0	0	0
transcript:AT4G04565.1	4	1472018	1473136	+	1119	4	10	9	8	16	1	6	6
transcript:AT4G04585.1	4	1473079	1473602	-	524	0	0	0	0	0	0	3	0
transcript:AT4G04625.1	4	1495561	1495881	+	321	0	0	0	0	0	0	0	0
transcript:AT4G04645.1	4	1533414	1533620	+	207	0	0	0	0	0	0	0	0
transcript:AT4G04665.1	4	1639205	1639419	-	215	0	0	0	0	0	0	0	0
transcript:AT4G04675.1	4	1757453	1757738	-	286	0	0	2	0	0	0	0	2
transcript:AT4G04755.1	4	1785645	1786404	-	760	0	0	0	0	0	0	0	0
transcript:AT4G04765.1	4	1785788	1786439	+	652	0	0	0	0	0	0	0	0
transcript:AT4G04077.1	4	1961126	1961951	+	826	0	0	0	0	2	0	0	0
transcript:AT4G04785.1	4	1996721	1997293	-	573	0	0	0	0	0	0	0	0
transcript:AT4G04221.3	4	2033168	2036495	-	3328	0	0	0	0	0	0	0	0
transcript:AT4G04221.2	4	2033168	2036495	-	3328	0	0	0	0	0	0	0	0
transcript:AT4G04221.1	4	2033168	2036495	-	3328	0	0	0	0	0	0	0	0
transcript:AT4G04221.4	4	2033216	2036475	-	3260	0	0	0	0	0	0	0	0
transcript:AT4G04221.5	4	2033231	2036174	-	2944	0	0	0	0	0	0	0	0
transcript:AT4G04221.6	4	2033319	2036475	-	3157	0	0	0	0	0	0	0	0
transcript:AT4G04795.1	4	2075902	2076243	+	342	0	0	0	0	0	0	0	0
transcript:AT4G04805.1	4	2076002	2076433	-	432	0	0	0	0	0	0	0	0
transcript:AT4G04815.1	4	2168144	2168414	+	271	0	0	0	0	0	0	0	0
transcript:AT4G04855.1	4	2186834	2187073	-	240	2	0	0	3	2	3	0	0
transcript:AT4G04865.1	4	2188106	2188645	-	540	0	8	0	0	13	10	0	2
transcript:AT4G04875.1	4	2194585	2194815	-	231	0	0	0	0	0	0	0	0
transcript:AT4G04895.1	4	2197650	2198150	+	501	0	0	0	0	0	0	0	0
transcript:AT4G04905.1	4	2322090	2322310	+	221	0	0	0	0	0	0	0	0
transcript:AT4G04945.1	4	2356071	2356457	+	387	0	0	0	0	0	0	0	0
transcript:AT4G04965.1	4	2416337	2416646	+	310	0	0	0	0	0	0	0	0
transcript:AT4G04975.1	4	2434368	2434857	-	490	0	0	0	0	0	4	0	0
transcript:AT4G04995.1	4	2448002	2448230	-	229	0	6	7	0	0	2	0	0
transcript:AT4G05005.1	4	2451874	2452081	-	208	0	0	0	0	0	0	0	0
transcript:AT4G05015.1	4	2460404	2460620	-	217	17	21	14	14	23	24	24	14
