Geneid	WT_AGO1-1	WT_AGO1-2	ago1-1	ago1-2
gene:AT3G21460	50	56	0	2
gene:AT3G21465	127	158	366	383
gene:AT3G21470	54	33	37	32
gene:AT3G21473	0	1	0	0
gene:AT3G21480	261	308	292	207
gene:AT3G21490	0	0	0	0
gene:AT3G21500	0	0	186	24
gene:AT3G21510	173	248	614	631
gene:AT3G21520	4	8	17	21
gene:AT3G21530	44	64	95	74
gene:AT3G21540	406	476	469	500
gene:AT3G21550	180	221	126	112
gene:AT3G21560	448	527	1204	709
gene:AT3G21570	0	0	0	0
gene:AT3G21580	187	266	137	138
gene:AT3G21590	0	0	0	2
gene:AT3G21600	105	129	405	352
gene:AT3G21610	248	292	241	308
gene:AT3G21620	5	7	4	6
gene:AT3G21630	460	580	1054	884
gene:AT3G21640	242	260	414	357
gene:AT3G21650	415	470	310	277
gene:AT3G21660	31	45	12	20
gene:AT3G21670	730	871	352	416
gene:AT3G21680	20	42	9	32
gene:AT3G21690	2090	2620	3219	2860
gene:AT3G21700	98	112	278	204
gene:AT3G21710	150	208	215	172
gene:AT3G21720	14	10	216	74
gene:AT3G21730	0	2	0	0
gene:AT3G21740	172	153	170	211
gene:AT3G21750	1077	1020	1695	1740
gene:AT3G21760	1257	1472	748	810
gene:AT3G21770	387	558	1760	1300
gene:AT3G21780	92	111	773	536
gene:AT3G21790	756	950	1685	1610
gene:AT3G21800	6	6	0	0
gene:AT3G21810	201	208	429	352
gene:AT3G21820	191	216	293	304
gene:AT3G21825	0	0	0	0
gene:AT3G21830	0	0	1	0
gene:AT3G21840	0	0	0	0
gene:AT3G21850	0	0	0	2
gene:AT3G21860	0	0	0	4
gene:AT3G21865	657	679	859	790
gene:AT3G21870	109	173	49	82
gene:AT3G21880	0	0	0	0
gene:AT3G21890	4	4	0	0
gene:AT3G21900	0	0	0	0
gene:AT3G21910	0	0	0	0
gene:AT3G21920	0	0	0	0
gene:AT3G21930	0	0	0	0
gene:AT3G21940	0	0	0	1
gene:AT3G21945	0	0	0	0
gene:AT3G21950	54	46	24	26
gene:AT3G21960	0	0	0	0
gene:AT3G21970	0	0	2	0
gene:AT3G21980	0	0	0	0
gene:AT3G21990	0	0	0	0
gene:AT3G22000	0	0	0	2
gene:AT3G22010	0	0	0	0
gene:AT3G22020	0	0	0	0
gene:AT3G22022	0	0	0	0
gene:AT3G22030	0	0	0	0
gene:AT3G22040	0	0	2	0
gene:AT3G22050	5	0	11	18
gene:AT3G22053	0	0	0	0
gene:AT3G22057	0	0	0	0
gene:AT3G22060	258	206	3218	2908
gene:AT3G22070	87	109	88	91
gene:AT3G22080	0	0	0	0
gene:AT3G22085	0	0	0	0
gene:AT3G22090	6	0	0	0
gene:AT3G22100	23	40	2	2
gene:AT3G22104	316	397	388	321
gene:AT3G22110	1231	1386	1772	1709
gene:AT3G22120	11790	12192	36694	45438
gene:AT3G22125	0	0	1	4
gene:AT3G22142	0	0	0	0
gene:AT3G22150	1085	1196	595	714
gene:AT3G22160	194	237	787	725
gene:AT3G22170	1079	1324	1376	1233
gene:AT3G22180	155	180	312	270
gene:AT3G22190	584	709	741	669
gene:AT3G22183	0	0	0	0
gene:AT3G22200	2746	3145	4877	4694
gene:AT3G22210	582	702	303	352
gene:AT3G22220	441	459	490	409
gene:AT3G22230	1942	2082	2554	2590
gene:AT3G22231	119	147	1039	516
gene:AT3G22235	114	161	1476	855
gene:AT3G22240	241	334	929	600
gene:AT3G22250	10	6	0	8
gene:AT3G22260	116	119	194	174
gene:AT3G22270	683	805	684	709
gene:AT3G22275	52	46	2	4
gene:AT3G22290	472	584	854	780
gene:AT3G22300	259	283	446	485
gene:AT3G22310	733	883	860	805
gene:AT3G22320	810	844	1168	1027
gene:AT3G22330	886	1125	1433	1347
gene:AT3G22333	0	0	0	0
gene:AT3G22337	0	0	0	0
gene:AT3G22345	0	0	0	0
gene:AT3G22350	0	0	0	0
gene:AT3G22360	0	0	0	0
gene:AT3G22370	2124	1946	1189	879
gene:AT3G22380	4724	5806	6342	5268
gene:AT3G22400	124	103	175	116
gene:AT3G22410	34	20	92	94
gene:AT3G22415	14	14	8	6
gene:AT3G22420	501	532	611	524
gene:AT3G22421	0	0	1	0
gene:AT3G22425	227	266	178	145
gene:AT3G22430	186	206	218	194
gene:AT3G22436	0	0	0	0
gene:AT3G22440	5280	5968	6001	5275
gene:AT3G22450	53	70	46	28
gene:AT3G22460	177	183	248	229
gene:AT3G22470	67	97	158	110
gene:AT3G22480	340	299	452	454
gene:AT3G22490	0	0	0	0
gene:AT3G22500	0	0	2	0
gene:AT3G22510	0	0	0	0
gene:AT3G22520	594	851	740	708
gene:AT3G22530	0	0	0	0
gene:AT3G22540	8	26	4	0
gene:AT3G22550	125	164	1815	1518
gene:AT3G22560	6	5	73	67
gene:AT3G22565	0	0	0	0
gene:AT3G22570	0	0	0	0
gene:AT3G22580	0	0	0	0
gene:AT3G22590	345	397	428	374
gene:AT3G22600	253	318	2013	1168
gene:AT3G22620	192	287	268	251
gene:AT3G22630	380	387	522	545
gene:AT3G22640	44	37	84	93
gene:AT3G22650	0	0	0	0
gene:AT3G22660	615	607	744	716
gene:AT3G22680	123	155	152	177
gene:AT3G22670	0	0	0	0
gene:AT3G22690	99	122	80	72
gene:AT3G22700	2	2	2	0
gene:AT3G22710	0	0	0	0
gene:AT3G22720	0	0	0	0
gene:AT3G22723	0	0	0	0
gene:AT3G22730	0	0	0	0
gene:AT3G22740	368	434	224	265
gene:AT3G22750	206	206	736	710
gene:AT3G22760	160	212	93	108
gene:AT3G22770	0	0	0	0
gene:AT3G22780	608	734	715	636
gene:AT3G22790	501	574	986	975
gene:AT3G22800	64	100	173	111
gene:AT3G22810	166	134	172	180
gene:AT3G22820	11	6	2	0
gene:AT3G22830	24	24	22	11
gene:AT3G22840	39	76	153	138
gene:AT3G22845	621	840	1429	1415
gene:AT3G22850	465	534	2187	2171
gene:AT3G22860	7	2	2	0
gene:AT3G22870	0	0	0	0
gene:AT3G22880	77	74	92	112
gene:AT3G22890	6403	8895	7157	6645
gene:AT3G22900	44	53	39	34
gene:AT3G22910	199	260	216	163
gene:AT3G22920	0	0	0	0
gene:AT3G22930	52	55	415	436
gene:AT3G22935	0	0	0	0
gene:AT3G22940	0	0	0	0
gene:AT3G22942	72	109	155	138
gene:AT3G22950	303	362	647	615
gene:AT3G22960	4530	5046	4263	4383
gene:AT3G22961	101	74	24	6
gene:AT3G22970	1559	1757	3112	2899
gene:AT3G22980	442	495	647	584
gene:AT3G22990	300	403	309	361
gene:AT3G23000	871	933	706	586
gene:AT3G23010	18	22	130	86
gene:AT3G23020	82	118	130	137
gene:AT3G23030	1894	2495	1031	909
gene:AT3G23050	1251	1516	672	690
gene:AT3G23060	0	4	0	2
gene:AT3G23070	797	850	637	686
gene:AT3G23080	739	838	547	742
gene:AT3G23090	184	206	72	94
gene:AT3G23100	88	108	212	180
gene:AT3G23110	0	0	0	0
gene:AT3G23120	0	6	568	405
gene:AT3G23122	0	0	0	0
gene:AT3G23123	0	0	0	0
gene:AT3G23130	0	0	0	0
gene:AT3G23140	0	0	0	0
gene:AT3G23145	0	1	0	0
gene:AT3G23150	105	197	453	430
gene:AT3G23160	135	180	211	180
gene:AT3G23165	0	0	0	0
gene:AT3G23167	0	0	0	0
gene:AT3G23170	235	257	321	274
gene:AT3G23172	0	0	0	0
gene:AT3G23175	47	78	39	54
gene:AT3G23180	104	108	65	83
gene:AT3G23190	24	64	34	31
gene:AT3G23200	51	61	109	65
gene:AT3G23210	81	72	122	102
gene:AT3G23220	0	0	2	0
gene:AT3G23230	18	26	10	2
gene:AT3G23240	32	36	205	125
gene:AT3G23245	0	0	0	0
gene:AT3G23250	10	8	927	592
gene:AT3G23255	70	120	55	66
gene:AT3G23260	35	18	41	28
gene:AT3G23270	0	0	2	0
gene:AT3G23280	1471	1822	1915	1941
gene:AT3G23290	70	66	160	276
gene:AT3G23300	933	1150	1675	1532
gene:AT3G23310	606	888	694	566
gene:AT3G23320	0	0	0	0
gene:AT3G23325	99	139	147	142
gene:AT3G23330	109	93	118	118
gene:AT3G23340	231	272	222	205
gene:AT3G23350	1	0	0	0
gene:AT3G23360	0	0	0	0
gene:AT3G23370	26	60	53	59
gene:AT3G23380	2	0	0	0
gene:AT3G23390	991	1213	1266	1358
gene:AT3G23400	1545	1969	2609	3037
gene:AT3G23410	391	432	706	621
gene:AT3G23420	0	0	0	1
gene:AT3G23430	1104	1364	1238	1063
gene:AT3G23440	62	57	31	46
gene:AT3G23450	392	523	1602	1530
gene:AT3G23460	41	40	44	63
gene:AT3G23470	133	133	96	60
gene:AT3G23480	114	136	76	77
gene:AT3G23490	1194	1304	1421	1433
gene:AT3G23510	229	296	361	310
gene:AT3G23530	796	967	2004	1620
gene:AT3G23540	420	585	564	430
gene:AT3G23550	278	608	200	154
gene:AT3G23560	400	521	592	568
gene:AT3G23570	461	620	1369	1300
gene:AT3G23580	561	671	417	471
gene:AT3G23590	612	896	668	701
gene:AT3G23600	1521	1825	4079	3790
gene:AT3G23605	139	187	257	219
gene:AT3G23610	33	45	71	83
gene:AT3G23620	639	795	753	747
gene:AT3G23630	14	10	80	81
gene:AT3G23633	0	0	0	0
gene:AT3G23635	2	0	20	32
gene:AT3G23637	0	1	0	0
gene:AT3G23640	959	1137	1592	1456
gene:AT3G23650	0	0	0	0
gene:AT3G23660	548	658	781	892
gene:AT3G23670	221	279	304	304
gene:AT3G23680	0	0	0	0
gene:AT3G23685	0	0	0	0
gene:AT3G23690	623	742	918	874
gene:AT3G23700	2775	3388	1573	2002
gene:AT3G23710	282	276	266	258
gene:AT3G23715	1	0	0	0
gene:AT3G23727	0	0	0	0
gene:AT3G23730	1130	1210	185	211
gene:AT3G23740	54	103	82	96
gene:AT3G23750	1851	2188	1151	1140
gene:AT3G23760	278	382	168	246
gene:AT3G23770	0	0	0	0
gene:AT3G23780	633	636	1029	911
gene:AT3G23790	192	217	324	278
gene:AT3G23800	66	78	119	162
gene:AT3G23805	175	134	90	139
gene:AT3G23810	2383	2963	4320	4438
gene:AT3G23820	2817	3411	2490	3103
gene:AT3G23830	304	372	455	628
gene:AT3G23840	276	302	118	90
gene:AT3G23860	2	0	0	0
gene:AT3G23870	26	32	58	37
gene:AT3G23880	473	500	36	16
gene:AT3G23890	526	635	877	840
gene:AT3G23900	703	925	1044	886
gene:AT3G23910	190	171	330	297
gene:AT3G23920	1952	2234	2797	2491
gene:AT3G23930	29	45	3	12
gene:AT3G23940	1285	1561	1594	1677
gene:AT3G23950	0	0	0	0
gene:AT3G23955	0	0	0	0
gene:AT3G23960	2	0	0	0
gene:AT3G23970	0	0	0	0
gene:AT3G23980	620	838	786	724
gene:AT3G23990	1791	1957	2617	2573
gene:AT3G24000	177	204	216	215
gene:AT3G24010	124	218	185	184
gene:AT3G24020	195	234	118	107
gene:AT3G24030	185	220	201	253
gene:AT3G24040	510	533	713	793
gene:AT3G24050	1135	1396	1128	1134
gene:AT3G24060	0	0	0	0
gene:AT3G24065	2	2	0	0
gene:AT3G24068	0	0	0	0
gene:AT3G24070	408	441	234	287
gene:AT3G24080	1119	1425	1611	1525
gene:AT3G24090	58	68	175	179
gene:AT3G24093	0	0	0	0
gene:AT3G24100	408	432	290	340
gene:AT3G24110	52	71	34	45
gene:AT3G24120	407	513	450	438
gene:AT3G24130	0	0	1	4
gene:AT3G24140	407	446	513	471
gene:AT3G24150	120	161	201	193
gene:AT3G24160	2414	2826	3698	3830
gene:AT3G24170	1078	1403	2215	1856
gene:AT3G24180	843	1075	2117	1759
gene:AT3G24190	1201	1466	1178	1066
gene:AT3G24200	420	468	544	546
gene:AT3G24210	32	60	24	42
gene:AT3G24220	0	0	0	0
gene:AT3G24225	0	4	0	2
gene:AT3G24230	3	0	0	0
gene:AT3G24240	294	403	552	452
gene:AT3G24250	0	0	0	0
gene:AT3G24255	129	120	171	141
gene:AT3G24260	0	0	0	0
gene:AT3G24270	0	0	0	0
gene:AT3G24280	0	0	0	0
gene:AT3G24290	0	0	0	0
gene:AT3G24300	205	261	126	185
gene:AT3G24310	8	8	125	77
gene:AT3G24315	212	268	313	265
gene:AT3G24320	121	202	207	194
gene:AT3G24330	0	0	0	0
gene:AT3G24340	18	18	30	16
gene:AT3G24350	360	489	565	649
gene:AT3G24360	18	51	13	11
gene:AT3G24420	167	189	140	65
gene:AT3G24430	1137	1558	1042	1028
gene:AT3G24440	458	546	478	462
gene:AT3G24450	40	51	42	57
gene:AT3G24460	162	171	221	194
gene:AT3G24463	0	0	0	0
gene:AT3G24465	0	0	0	0
gene:AT3G24480	1257	1791	2679	2859
gene:AT3G24490	391	366	537	457
gene:AT3G24495	169	221	210	229
gene:AT3G24500	509	452	257	235
gene:AT3G24503	1933	2422	2285	1987
gene:AT3G24506	259	315	225	267
gene:AT3G24508	0	0	0	0
gene:AT3G24510	0	0	0	0
gene:AT3G24513	0	1	0	2
gene:AT3G24515	68	68	72	90
gene:AT3G24514	0	0	0	1
gene:AT3G24516	0	0	0	0
gene:AT3G24517	0	0	0	0
gene:AT3G24520	431	408	287	305
gene:AT3G24530	435	563	468	393
gene:AT3G24535	19	10	8	12
gene:AT3G24540	4	4	0	0
gene:AT3G24542	0	0	0	0
gene:AT3G24550	1606	1831	1840	1716
gene:AT3G24560	114	150	85	112
gene:AT3G24570	200	201	359	339
gene:AT3G24575	0	0	0	0
gene:AT3G24580	0	0	0	0
gene:AT3G24590	497	577	509	606
gene:AT3G24600	10	6	0	0
gene:AT3G24605	4	0	0	0
gene:AT3G24610	0	0	0	0
gene:AT3G24620	0	0	0	0
gene:AT3G24630	122	113	58	82
gene:AT3G24640	0	0	0	0
gene:AT3G24650	0	2	17	3
gene:AT3G24660	236	277	564	473
gene:AT3G24670	276	301	119	143
gene:AT3G24690	0	0	0	0
gene:AT3G24700	0	0	0	0
gene:AT3G24710	0	0	0	0
gene:AT3G24715	96	115	65	60
gene:AT3G24730	33	72	65	87
gene:AT3G24740	399	443	562	499
gene:AT3G24750	16	13	7	29
gene:AT3G24760	260	320	391	372
gene:AT3G24770	291	360	472	475
gene:AT3G24780	2	8	2	6
gene:AT3G24790	0	0	1	0
gene:AT3G24800	282	325	423	402
gene:AT3G24810	40	63	156	154
gene:AT3G24820	107	117	162	153
gene:AT3G24830	3531	4008	4545	5037
gene:AT3G24840	75	100	256	221
gene:AT3G24850	0	0	0	0
gene:AT3G24860	135	179	207	152
gene:AT3G24870	599	717	696	740
gene:AT3G24880	545	708	771	752
gene:AT3G24890	40	51	30	52
gene:AT3G24900	4	2	50	44
gene:AT3G24929	33	68	64	29
gene:AT3G24982	1	3	7	6
gene:AT3G25010	45	54	715	495
gene:AT3G25012	0	0	0	0
gene:AT3G25011	6	17	11	12
gene:AT3G25013	32	63	46	48
gene:AT3G25014	0	0	0	0
gene:AT3G25020	76	85	448	274
gene:AT3G25030	98	129	114	101
gene:AT3G25040	547	561	841	830
gene:AT3G25050	0	0	0	0
gene:AT3G25060	28	24	22	14
gene:AT3G25070	394	527	966	766
gene:AT3G25080	0	0	0	0
gene:AT3G25090	0	0	0	0
gene:AT3G25100	56	92	109	93
gene:AT3G25110	222	234	346	307
gene:AT3G25120	122	201	255	300
gene:AT3G25130	99	85	111	101
gene:AT3G25140	989	1102	1377	1484
gene:AT3G25150	1087	1111	1452	1305
gene:AT3G25160	0	0	0	0
gene:AT3G25165	0	0	0	0
gene:AT3G25170	0	0	0	0
gene:AT3G25180	2	6	235	162
gene:AT3G25190	138	147	63	120
gene:AT3G25200	0	0	0	0
gene:AT3G25210	186	205	189	229
gene:AT3G25220	612	562	1245	1112
gene:AT3G25221	0	1	1	2
gene:AT3G25230	1598	1831	2240	2088
gene:AT3G25240	48	67	1231	886
gene:AT3G25250	97	89	118	100
gene:AT3G25260	0	0	0	3
gene:AT3G25265	0	0	0	0
gene:AT3G25270	0	0	0	0
gene:AT3G25280	0	0	0	0
gene:AT3G25290	264	289	354	329
gene:AT3G25400	78	131	240	191
gene:AT3G25410	555	629	479	627
gene:AT3G25420	1	0	0	0
gene:AT3G25430	120	127	128	127
gene:AT3G25440	106	141	115	122
gene:AT3G25460	0	0	0	0
gene:AT3G25470	830	898	885	1005
gene:AT3G25480	694	714	513	650
gene:AT3G25490	0	0	2	1
gene:AT3G25493	0	0	0	0
gene:AT3G25500	1287	1460	1460	1468
gene:AT3G25505	14	5	6	2
gene:AT3G25510	122	125	185	194
gene:AT3G25520	6397	6829	9411	9677
gene:AT3G25530	1453	1678	1948	2311
gene:AT3G25540	364	412	472	615
gene:AT3G25545	225	282	337	372
gene:AT3G25550	2	1	0	0
gene:AT3G25560	333	409	244	209
gene:AT3G25570	151	159	116	68
gene:AT3G25573	0	0	0	0
gene:AT3G25577	2	0	0	0
gene:AT3G25580	143	144	256	229
gene:AT3G25585	447	549	603	531
gene:AT3G25590	91	78	106	115
gene:AT3G25597	34	48	100	99
gene:AT3G25600	324	395	429	361
gene:AT3G25610	319	394	2075	1439
gene:AT3G25620	121	119	101	77
gene:AT3G25640	64	76	193	124
gene:AT3G25650	0	0	0	0
gene:AT3G25655	8	4	4	2
gene:AT3G25660	1426	1663	1019	1192
gene:AT3G25670	149	109	16	24
gene:AT3G25680	293	367	304	313
gene:AT3G25690	9395	12009	4871	5239
gene:AT3G25700	143	186	193	247
gene:AT3G25710	358	325	278	274
gene:AT3G25716	0	0	0	0
gene:AT3G25717	227	287	137	139
gene:AT3G25719	0	0	0	0
gene:AT3G25720	0	0	0	0
gene:AT3G25727	0	0	0	0
gene:AT3G25730	66	84	161	124
gene:AT3G25740	196	191	264	242
gene:AT3G25750	0	0	0	0
gene:AT3G25760	872	1593	3142	3417
gene:AT3G25770	4573	6790	5709	7309
gene:AT3G25780	151	226	1133	929
gene:AT3G25790	119	181	36	29
gene:AT3G25800	902	1008	1344	1103
gene:AT3G25805	375	405	236	319
gene:AT3G25810	0	0	0	0
gene:AT3G25820	1534	1798	199	293
gene:AT3G25830	1382	1765	281	288
gene:AT3G25840	997	1414	1701	1688
gene:AT3G25850	0	0	1	0
gene:AT3G25855	10	6	21	22
gene:AT3G25860	1039	1364	1231	1402
gene:AT3G25870	23	52	130	147
gene:AT3G25880	11	14	24	18
gene:AT3G25882	20	30	445	323
gene:AT3G25890	542	642	502	481
gene:AT3G25900	145	190	325	229
gene:AT3G25905	6	8	43	41
gene:AT3G25910	1338	1503	1575	1581
gene:AT3G25920	5589	6339	4307	5263
gene:AT3G25930	288	375	99	146
gene:AT3G25940	63	93	90	87
gene:AT3G25950	12	12	6	10
gene:AT3G25960	0	0	0	0
gene:AT3G25970	26	22	41	42
gene:AT3G25980	102	131	198	131
gene:AT3G25990	28	35	108	78
gene:AT3G26000	480	575	665	563
gene:AT3G26010	0	0	2	0
gene:AT3G26020	439	479	766	603
gene:AT3G26030	1404	1601	1157	1251
gene:AT3G26040	66	48	51	55
gene:AT3G26050	35	37	46	56
gene:AT3G26060	4822	5640	4153	4952
gene:AT3G26070	1784	2148	1948	2152
gene:AT3G26080	325	339	497	483
gene:AT3G26085	392	504	533	577
gene:AT3G26090	319	339	810	689
gene:AT3G26100	701	875	1301	1153
gene:AT3G26110	0	0	0	0
gene:AT3G26115	63	67	126	91
gene:AT3G26120	1	6	14	20
gene:AT3G26130	2	11	19	16
gene:AT3G26125	0	0	0	0
gene:AT3G26135	22	25	47	33
gene:AT3G26140	0	0	0	4
gene:AT3G26147	0	0	0	0
gene:AT3G26150	0	0	0	0
gene:AT3G26160	2	0	2	1
gene:AT3G26170	324	349	997	883
gene:AT3G26180	709	870	2584	2195
gene:AT3G26190	0	0	0	1
gene:AT3G26200	52	74	379	293
gene:AT3G26210	122	195	3482	2957
gene:AT3G26220	405	393	1495	1066
gene:AT3G26230	299	256	1648	1588
gene:AT3G26235	0	0	1	0
gene:AT3G26237	5	1	0	0
gene:AT3G26240	466	554	261	233
gene:AT3G26250	0	0	0	0
gene:AT3G26270	0	0	0	0
gene:AT3G26280	517	539	372	330
gene:AT3G26290	348	444	1420	1400
gene:AT3G26300	542	630	471	572
gene:AT3G26310	169	211	150	246
gene:AT3G26320	76	85	338	377
gene:AT3G26330	75	104	90	74
gene:AT3G26340	167	234	294	292
gene:AT3G26350	22	24	29	34
gene:AT3G26355	0	0	0	0
gene:AT3G26360	160	197	232	192
gene:AT3G26370	462	528	916	811
gene:AT3G26380	525	615	1203	1052
gene:AT3G26390	0	0	0	0
gene:AT3G26395	363	401	364	441
gene:AT3G26400	616	670	810	765
gene:AT3G26410	202	210	202	203
gene:AT3G26430	0	0	0	0
gene:AT3G26420	0	3	5	0
gene:AT3G26440	153	258	466	350
gene:AT3G26445	0	0	0	0
gene:AT3G26450	0	0	0	0
gene:AT3G26460	124	113	177	151
gene:AT3G26470	139	155	173	205
gene:AT3G26480	27	27	10	8
gene:AT3G26490	130	180	54	49
gene:AT3G26500	170	168	768	625
gene:AT3G26510	909	1027	750	562
gene:AT3G26512	0	0	0	0
gene:AT3G26520	11784	13706	3273	3933
gene:AT3G26539	15	29	14	9
gene:AT3G26540	79	142	86	86
gene:AT3G26550	50	51	50	30
gene:AT3G26560	1260	1455	1669	1408
gene:AT3G26570	1618	1892	2103	1847
gene:AT3G26580	2631	2929	1404	1468
gene:AT3G26590	282	484	1223	1040
gene:AT3G26600	402	361	1086	834
gene:AT3G26610	44	39	33	58
gene:AT3G26616	7	2	1	2
gene:AT3G26618	510	590	734	647
gene:AT3G26620	2	2	0	0
gene:AT3G26630	591	651	436	423
gene:AT3G26640	202	306	195	249
gene:AT3G26650	25617	29951	19606	21687
gene:AT3G26660	0	1	0	0
gene:AT3G26670	399	495	894	787
gene:AT3G26680	165	199	154	117
gene:AT3G26690	229	263	183	141
gene:AT3G26700	131	133	106	113
gene:AT3G26710	1415	1707	1073	1382
gene:AT3G26720	1086	1171	1578	1516
gene:AT3G26730	1357	1752	1943	1639
gene:AT3G26740	17987	19997	10410	10977
gene:AT3G26742	2	6	2	6
gene:AT3G26744	727	788	648	610
gene:AT3G26750	86	106	101	96
gene:AT3G26760	161	170	133	82
gene:AT3G26770	135	118	162	112
gene:AT3G26780	672	821	1004	994
gene:AT3G26782	137	110	144	144
gene:AT3G26790	0	6	2	0
gene:AT3G26800	0	0	0	0
gene:AT3G26810	724	862	1031	1054
gene:AT3G26820	2	3	52	36
gene:AT3G26830	15	77	6625	4249
gene:AT3G26840	43	66	1239	806
gene:AT3G26850	125	139	149	202
gene:AT3G26855	4	0	0	0
gene:AT3G26860	0	0	0	0
gene:AT3G26870	0	0	0	0
gene:AT3G26880	0	0	0	0
gene:AT3G26890	1099	1375	1053	955
gene:AT3G26900	782	900	559	693
gene:AT3G26910	500	594	512	442
gene:AT3G26920	204	252	184	158
gene:AT3G26922	53	55	74	57
gene:AT3G26930	4	2	4	0
gene:AT3G26934	0	0	0	0
gene:AT3G26932	148	181	53	56
gene:AT3G26935	915	1039	884	878
gene:AT3G26940	0	0	0	0
gene:AT3G26950	290	435	531	566
gene:AT3G26960	19	27	13	13
gene:AT3G26980	271	371	447	422
gene:AT3G26990	237	302	239	283
gene:AT3G27000	109	111	163	164
gene:AT3G27010	194	212	255	267
gene:AT3G27020	978	1158	577	622
gene:AT3G27025	6	8	8	6
gene:AT3G27027	16	20	30	16
gene:AT3G27030	101	122	134	127
gene:AT3G27040	0	0	0	0
gene:AT3G27050	171	154	189	164
gene:AT3G27060	685	846	2039	2183
gene:AT3G27070	5	3	4	8
gene:AT3G27080	256	243	453	483
gene:AT3G27090	2018	2271	2914	2384
gene:AT3G27100	133	174	187	180
gene:AT3G27110	411	435	474	454
gene:AT3G27120	28	52	77	55
gene:AT3G27140	2	0	1	1
gene:AT3G27150	54	63	156	118
gene:AT3G27160	3217	3838	1895	2497
gene:AT3G27170	99	156	80	97
gene:AT3G27180	168	235	244	351
gene:AT3G27185	0	0	0	2
gene:AT3G27190	238	241	899	799
gene:AT3G27200	57	99	142	121
gene:AT3G27210	255	216	593	544
gene:AT3G27220	108	154	163	187
gene:AT3G27230	457	586	1242	1162
gene:AT3G27240	985	1185	1906	1919
gene:AT3G27250	58	66	16	6
gene:AT3G27260	1218	1662	1528	1301
gene:AT3G27270	27	28	78	77
gene:AT3G27280	374	478	456	499
gene:AT3G27290	16	18	22	25
gene:AT3G27300	812	994	2328	2217
gene:AT3G27310	336	330	489	442
gene:AT3G27320	308	411	463	407
gene:AT3G27325	421	581	779	781
gene:AT3G27329	0	0	0	0
gene:AT3G27331	0	0	0	0
gene:AT3G27330	91	93	171	129
gene:AT3G27340	234	323	288	272
gene:AT3G27350	325	397	367	297
gene:AT3G27355	0	0	2	0
gene:AT3G27360	103	115	148	200
gene:AT3G27380	896	1071	2234	1972
gene:AT3G27390	974	1083	901	965
gene:AT3G27400	94	84	272	243
gene:AT3G27410	6	2	6	14
gene:AT3G27415	0	0	0	0
gene:AT3G27416	0	0	0	0
gene:AT3G27420	155	193	197	188
gene:AT3G27425	0	0	0	0
gene:AT3G27430	808	995	1439	1580
gene:AT3G27440	2	9	0	2
gene:AT3G27460	121	139	347	301
gene:AT3G27470	174	179	274	289
gene:AT3G27473	2	8	31	42
gene:AT3G27475	2	4	4	2
gene:AT3G27480	0	0	0	0
gene:AT3G27490	4	6	10	8
gene:AT3G27495	0	0	0	0
gene:AT3G27500	12	20	18	12
gene:AT3G27503	0	0	0	0
gene:AT3G27510	85	129	164	276
gene:AT3G27520	85	86	87	98
gene:AT3G27530	916	1085	1132	1202
gene:AT3G27540	98	120	97	154
gene:AT3G27550	104	147	179	132
gene:AT3G27560	225	310	280	293
gene:AT3G27570	577	716	1034	1015
gene:AT3G27580	133	188	248	221
gene:AT3G27590	3	1	0	1
gene:AT3G27600	4	0	0	2
gene:AT3G27610	119	172	363	279
gene:AT3G27620	2	14	12	4
gene:AT3G27630	8	12	36	40
gene:AT3G27640	26	26	73	81
gene:AT3G27650	41	59	26	46
gene:AT3G27660	24	27	4	12
gene:AT3G27670	491	636	765	628
gene:AT3G27680	0	0	0	0
gene:AT3G27690	95	106	95	113
gene:AT3G27700	525	663	613	537
gene:AT3G27710	2	2	6	2
gene:AT3G27720	0	0	0	0
gene:AT3G27730	20	23	26	32
gene:AT3G27740	967	1122	1322	1134
gene:AT3G27750	159	199	120	173
gene:AT3G27770	1339	1572	1512	1369
gene:AT3G27785	0	0	1	0
gene:AT3G27810	3	2	2	2
gene:AT3G27809	0	0	0	0
gene:AT3G27820	2428	3080	3052	2945
gene:AT3G27830	5735	6303	4106	4941
gene:AT3G27831	0	0	0	0
gene:AT3G27835	0	1	0	0
gene:AT3G27840	0	0	0	0
gene:AT3G27850	4960	5652	3458	4130
gene:AT3G27860	64	55	12	22
gene:AT3G27870	290	332	422	453
gene:AT3G27880	120	168	199	233
gene:AT3G27890	590	736	1371	1394
gene:AT3G27900	11	2	8	11
gene:AT3G27906	242	288	326	286
gene:AT3G27910	0	0	0	2
gene:AT3G27920	11	16	6	4
gene:AT3G27925	1456	1568	1292	1513
gene:AT3G27930	159	175	323	301
gene:AT3G27940	18	22	15	41
gene:AT3G27950	2	4	0	2
gene:AT3G27960	473	558	844	703
gene:AT3G27970	3	8	18	14
gene:AT3G27980	26	24	10	12
gene:AT3G27999	0	0	0	0
gene:AT3G28007	62	76	7	19
gene:AT3G28020	0	0	0	0
gene:AT3G28030	322	402	508	439
gene:AT3G28040	1626	1833	1285	1506
gene:AT3G28050	1132	1331	1957	1922
gene:AT3G28060	4	0	4	0
gene:AT3G28070	286	331	405	337
gene:AT3G28080	281	338	144	209
gene:AT3G28100	228	313	619	537
gene:AT3G28120	0	0	0	0
gene:AT3G28130	188	255	121	125
gene:AT3G28140	199	181	198	205
gene:AT3G28150	14	29	38	50
