Geneid	ago1-1	ago1-2	deltaN-1	deltaN-2
gene:AT5G40384	0	0	4	0
gene:AT5G06035	0	0	0	0
gene:AT5G40395	5	12	0	0
gene:AT5G06045	0	0	0	0
gene:AT5G06055	12	7	11	3
gene:AT5G06065	0	0	0	0
gene:AT5G06075	0	0	0	0
gene:AT5G40545	0	0	0	0
gene:AT5G06085	0	0	0	0
gene:AT5G06095	0	0	0	0
gene:AT5G06105	0	0	0	0
gene:AT5G40945	0	0	0	0
gene:AT5G06115	0	2	0	1
gene:AT5G41265	0	0	0	0
gene:AT5G06145	1	1	0	1
gene:AT5G06155	4	4	8	4
gene:AT5G41471	33	27	5	6
gene:AT5G41605	0	0	0	0
gene:AT5G41612	503	322	114	153
gene:AT5G06175	0	0	0	0
gene:AT5G41663	0	0	1	1
gene:AT5G41675	0	0	0	0
gene:AT5G06185	0	0	0	0
gene:AT5G06205	69	32	35	75
gene:AT5G06235	227	229	68	46
gene:AT5G06245	140	117	71	88
gene:AT5G06255	0	0	0	0
gene:AT5G06275	0	0	0	0
gene:AT5G41905	0	0	1	0
gene:AT5G42092	2584	2371	2045	2239
gene:AT5G06285	46	14	30	35
gene:AT5G06295	21	14	18	21
gene:AT5G06305	0	8	3	0
gene:AT5G06325	0	0	0	0
gene:AT5G06335	0	0	0	0
gene:AT5G06345	0	0	0	0
gene:AT5G06365	0	0	0	0
gene:AT5G06385	31	25	33	25
gene:AT5G06395	1255	1169	1092	1377
gene:AT5G06405	0	0	0	0
gene:AT5G06415	0	1	0	0
gene:AT5G06425	0	0	0	0
gene:AT5G06435	0	0	0	0
gene:AT5G06445	0	0	0	0
gene:AT5G06455	0	0	0	0
gene:AT5G06465	0	0	2	0
gene:AT5G06475	1	0	0	0
gene:AT5G06495	0	0	0	0
gene:AT5G43403	139	126	95	112
gene:AT5G06505	182	221	122	124
gene:AT5G06515	0	0	0	0
gene:AT5G43455	0	0	2	1
gene:AT5G43535	0	0	0	0
gene:AT5G43603	0	0	0	0
gene:AT5G06525	0	0	0	0
gene:AT5G06535	0	0	0	0
gene:AT5G43725	135	162	183	194
gene:AT5G06545	0	0	0	0
gene:AT5G44283	0	0	0	0
gene:AT5G06565	0	0	0	0
gene:AT5G44286	3	0	0	0
gene:AT5G44375	0	0	0	0
gene:AT5G44562	161	167	59	95
gene:AT5G06575	2	5	0	2
gene:AT5G06585	20	14	7	2
gene:AT5G44569	49	43	22	50
gene:AT5G06595	22	4	2	0
gene:AT5G06605	0	0	0	0
gene:AT5G06615	0	0	0	0
gene:AT5G44705	0	0	0	0
gene:AT5G06635	0	0	0	0
gene:AT5G06655	0	2	0	0
gene:AT5G06665	243	287	176	267
gene:AT5G06675	0	0	0	0
gene:AT5G06695	674	630	435	472
gene:AT5G06705	0	0	0	0
gene:AT5G06715	0	0	0	0
gene:AT5G45307	0	0	0	0
gene:AT5G45472	2688	2295	1732	1772
gene:AT5G45475	0	0	0	0
gene:AT5G06735	0	0	0	0
gene:AT5G45715	0	0	0	0
gene:AT5G06745	0	0	0	0
gene:AT5G45745	0	0	0	0
gene:AT5G06765	0	0	0	0
gene:AT5G06775	8	0	0	0
gene:AT5G46105	0	3	0	0
gene:AT5G06785	0	0	0	0
gene:AT5G06795	2	2	3	2
gene:AT5G46315	2	12	1	1
gene:AT5G46325	0	0	0	0
gene:AT5G06815	0	0	0	0
gene:AT5G06825	1	4	1	2
gene:AT5G06835	1	0	0	0
gene:AT5G06845	104	159	42	59
gene:AT5G06855	0	0	0	0
gene:AT5G06875	0	0	0	0
gene:AT5G46595	0	0	0	0
gene:AT5G06880	0	1	0	0
gene:AT5G46845	1	0	8	0
gene:AT5G06885	13	6	9	13
gene:AT5G06915	0	0	0	0
gene:AT5G06925	0	0	0	0
gene:AT5G06935	0	0	0	0
gene:AT5G06945	0	0	0	0
gene:AT5G06955	6	1	0	0
gene:AT5G06965	0	0	0	0
gene:AT5G06975	0	0	0	0
gene:AT5G06985	0	0	0	0
gene:AT5G06995	0	0	0	0
gene:AT5G07005	0	0	0	0
gene:AT5G07015	141	130	619	467
gene:AT5G07025	36	50	15	29
gene:AT5G07035	0	0	0	0
gene:AT5G07055	0	0	0	0
gene:AT5G07065	1	0	0	0
gene:AT5G07075	0	0	0	0
gene:AT5G48412	671	537	765	827
gene:AT5G07095	23	7	4	3
gene:AT5G07105	3	5	0	1
gene:AT5G07115	1	0	0	0
gene:AT5G07125	0	0	0	0
gene:AT5G07145	37	45	22	52
gene:AT5G48465	0	0	0	0
gene:AT5G07155	0	0	0	0
gene:AT5G07185	0	0	0	0
gene:AT5G48675	0	0	0	0
gene:AT5G07195	0	0	0	0
gene:AT5G07205	0	0	0	3
gene:AT5G07255	0	0	0	0
gene:AT5G07265	57	58	70	60
gene:AT5G48775	116	97	114	163
gene:AT5G07275	33	36	17	29
gene:AT5G07285	351	327	258	262
gene:AT5G48835	0	0	0	0
gene:AT5G07295	0	0	0	0
gene:AT5G07325	2	2	2	4
gene:AT5G07335	2	0	0	0
gene:AT5G07345	0	0	1	1
gene:AT5G49138	11	8	2	2
gene:AT5G49152	42	30	31	42
gene:AT5G07355	3	2	3	1
gene:AT5G07365	1	0	0	0
gene:AT5G07385	0	2	0	0
gene:AT5G49435	0	0	0	0
gene:AT5G07395	5	2	0	0
gene:AT5G07405	16	19	14	10
gene:AT5G07415	83	81	30	54
gene:AT5G07425	0	0	0	0
gene:AT5G07435	0	0	0	0
gene:AT5G49615	0	0	0	0
gene:AT5G07445	11	5	0	0
gene:AT5G07455	0	7	0	1
gene:AT5G07465	0	0	0	0
gene:AT5G07485	0	0	0	0
gene:AT5G07495	0	0	0	0
gene:AT5G07515	0	0	1	0
gene:AT5G07525	5	16	6	12
gene:AT5G07535	0	0	0	0
gene:AT5G07555	1	1	2	0
gene:AT5G07565	1	0	0	0
gene:AT5G07575	0	0	0	0
gene:AT5G07595	0	0	0	0
gene:AT5G07585	0	0	0	0
gene:AT5G50190	0	2	0	0
gene:AT5G07605	0	0	0	2
gene:AT5G07615	0	0	0	0
gene:AT5G07635	18	31	4	4
gene:AT5G07655	0	0	0	0
gene:AT5G07665	0	0	0	0
gene:AT5G07695	0	0	0	0
gene:AT5G50717	0	0	0	0
gene:AT5G07705	0	0	0	0
gene:AT5G50805	0	0	0	0
gene:AT5G50995	0	0	0	0
gene:AT5G51055	0	0	0	0
gene:AT5G07715	0	0	0	0
gene:AT5G07725	5	9	11	4
gene:AT5G51174	1	13	2	6
gene:AT5G07735	0	4	0	1
gene:AT5G07745	4	2	6	7
gene:AT5G07775	0	0	0	0
gene:AT5G07785	0	0	0	0
gene:AT5G07795	0	0	0	0
gene:AT5G07805	0	0	0	0
gene:AT5G07815	0	0	0	0
gene:AT5G07825	1	0	0	0
gene:AT5G07835	0	0	0	0
gene:AT5G07845	0	0	0	0
gene:AT5G07855	0	0	0	0
gene:AT5G07865	0	0	0	0
gene:AT5G07875	0	0	0	0
gene:AT5G07885	292	369	644	912
gene:AT5G07895	2	5	2	1
gene:AT5G52355	0	0	0	0
gene:AT5G52471	3	12	2	1
gene:AT5G52495	0	0	0	0
gene:AT5G07905	0	2	0	0
gene:AT5G52797	0	0	0	0
gene:AT5G52815	0	0	0	0
gene:AT5G07915	0	0	0	1
gene:AT5G07925	0	0	0	0
gene:AT5G07935	0	0	0	0
gene:AT5G07945	0	0	0	0
gene:AT5G53048	2056	1953	909	642
gene:AT5G07955	0	0	0	2
gene:AT5G07965	24	29	15	28
gene:AT5G07975	75	56	56	73
gene:AT5G07985	524	429	123	216
gene:AT5G07995	0	1	0	4
gene:AT5G53487	0	0	0	0
gene:AT5G08015	0	0	0	0
gene:AT5G08025	6	3	5	4
gene:AT5G08035	0	0	0	0
gene:AT5G08045	0	0	0	0
gene:AT5G08065	0	0	0	0
gene:AT5G53902	43	44	19	32
gene:AT5G08085	0	0	0	0
gene:AT5G08095	0	0	0	0
gene:AT5G08105	0	0	0	0
gene:AT5G54075	40	49	25	32
gene:AT5G08115	0	0	0	0
gene:AT5G08125	0	0	0	0
gene:AT5G08135	145	111	193	138
gene:AT5G08165	0	0	0	0
gene:AT5G08175	92	51	103	66
gene:AT5G54365	0	0	0	0
gene:AT5G54375	0	0	0	0
gene:AT5G08195	0	0	0	0
gene:AT5G08205	0	0	0	0
gene:AT5G54569	74	66	44	74
gene:AT5G08215	0	0	0	0
gene:AT5G08225	0	0	0	0
gene:AT5G08235	37	40	52	49
gene:AT5G08255	2	0	1	1
gene:AT5G08265	0	2	0	0
gene:AT5G54865	0	0	0	0
gene:AT5G55045	0	0	0	0
gene:AT5G55055	0	0	0	0
gene:AT5G08275	1267	1082	67	106
gene:AT5G08285	44	21	0	6
gene:AT5G55505	0	0	0	0
gene:AT5G55835	0	0	0	0
gene:AT5G08375	0	0	0	0
gene:AT5G08385	0	0	0	0
gene:AT5G08395	0	0	0	0
gene:AT5G08425	123	159	14	44
gene:AT5G08435	0	0	0	0
gene:AT5G08445	26	18	21	21
gene:AT5G08455	2	1	0	0
gene:AT5G08465	0	0	0	1
gene:AT5G08475	0	0	0	0
gene:AT5G08485	0	0	0	0
gene:AT5G56365	0	0	0	0
gene:AT5G08495	9	22	6	9
gene:AT5G08515	18	6	4	5
gene:AT5G08525	5	1	3	3
gene:AT5G08575	0	0	0	0
gene:AT5G08585	0	0	0	0
gene:AT5G08595	0	2	1	1
gene:AT5G08605	0	0	0	0
gene:AT5G08615	74	87	22	47
gene:AT5G56745	1	0	0	0
gene:AT5G08645	0	0	0	0
gene:AT5G08635	0	0	0	0
gene:AT5G08655	0	0	0	0
gene:AT5G08665	0	0	0	0
gene:AT5G08675	0	0	0	0
gene:AT5G08685	0	0	0	0
gene:AT5G56975	0	0	2	0
gene:AT5G08705	0	0	0	0
gene:AT5G08715	0	0	0	0
gene:AT5G08725	0	0	38	11
gene:AT5G08735	0	0	0	0
gene:AT5G08745	0	0	0	0
gene:AT5G08755	0	0	0	0
gene:AT5G08765	0	0	0	0
gene:AT5G57735	4	0	1	2
gene:AT5G08775	0	0	0	0
gene:AT5G08785	0	1	0	1
gene:AT5G08800	2	0	0	0
gene:AT5G08805	3	0	1	0
gene:AT5G57885	0	0	0	0
gene:AT5G08810	14	6	6	5
gene:AT5G08815	0	0	0	0
gene:AT5G08820	349	362	364	415
gene:AT5G08825	27	52	85	110
gene:AT5G08830	5	1	3	1
gene:AT5G58465	0	0	0	0
gene:AT5G58495	0	0	0	0
gene:AT5G08835	48	24	63	62
gene:AT5G08840	130	170	64	100
gene:AT5G08845	0	0	0	0
gene:AT5G58595	1	1	0	0
gene:AT5G08850	0	0	0	0
gene:AT5G08855	1	9	3	1
gene:AT5G08860	0	0	0	0
gene:AT5G08865	0	0	0	0
gene:AT5G08870	186	159	41	40
gene:AT5G08875	27	27	13	19
gene:AT5G08880	67	81	121	92
gene:AT5G08885	19	28	11	18
gene:AT5G08890	0	0	0	0
gene:AT5G59055	0	0	0	1
gene:AT5G08895	0	0	0	0
gene:AT5G08900	0	0	2	1
gene:AT5G08905	0	0	0	0
gene:AT5G08910	0	0	0	0
gene:AT5G08915	0	0	0	0
gene:AT5G59385	0	0	1	1
gene:AT5G59395	0	0	0	0
gene:AT5G08920	346	257	293	334
gene:AT5G59505	0	0	0	0
gene:AT5G08925	0	0	0	0
gene:AT5G59662	14	12	9	21
gene:AT5G59732	675	666	1084	614
gene:AT5G08930	2	0	0	0
gene:AT5G08935	0	0	0	0
gene:AT5G08940	0	0	0	0
gene:AT5G08945	0	0	0	0
gene:AT5G59945	0	0	0	0
gene:AT5G60022	244	265	287	282
gene:AT5G08950	8	2	5	5
gene:AT5G60285	10	2	6	2
gene:AT5G60408	1	0	0	0
gene:AT5G08955	79	53	79	58
gene:AT5G08960	55	38	4	1
gene:AT5G08965	0	0	0	0
gene:AT5G08970	0	0	0	0
gene:AT5G08975	0	0	0	0
gene:AT5G08980	62	55	53	80
gene:AT5G60963	0	0	0	0
gene:AT5G60966	0	0	0	0
gene:AT5G08985	0	0	0	0
gene:AT5G08990	144	122	74	79
gene:AT5G61345	0	0	0	0
gene:AT5G08995	0	0	0	0
gene:AT5G09000	0	0	0	0
gene:AT5G09005	0	0	0	0
gene:AT5G61445	0	0	0	0
gene:AT5G61455	24	36	11	2
gene:AT5G09010	0	0	0	0
gene:AT5G09015	1	0	0	0
gene:AT5G09020	2	0	0	0
gene:AT5G09025	0	0	0	0
gene:AT5G61835	0	0	0	0
gene:AT5G09030	159	140	144	170
gene:AT5G09035	0	0	0	0
gene:AT5G09040	0	0	0	0
gene:AT5G09045	0	0	0	0
gene:AT5G62162	5	7	0	0
gene:AT5G09050	0	0	0	0
gene:AT5G09055	0	0	0	0
gene:AT5G09060	0	0	0	2
gene:AT5G09065	33	40	5	6
gene:AT5G09070	0	0	0	0
gene:AT5G09080	0	0	0	0
gene:AT5G09085	2	2	1	0
gene:AT5G62848	0	0	0	0
gene:AT5G09090	2	0	0	0
gene:AT5G09095	0	0	0	0
gene:AT5G09100	0	0	0	0
gene:AT5G09105	0	0	0	0
gene:AT5G09110	0	0	0	0
gene:AT5G09120	119	103	128	124
gene:AT5G09125	7	7	0	7
gene:AT5G09130	0	0	0	0
gene:AT5G09135	0	0	0	0
gene:AT5G09140	0	1	7	6
gene:AT5G09145	0	0	0	0
gene:AT5G63145	0	0	0	0
gene:AT5G63195	1206	1061	2462	2337
gene:AT5G09150	30	55	41	39
gene:AT5G09155	278	285	138	205
gene:AT5G09160	42	33	18	21
gene:AT5G09165	11	15	11	13
gene:AT5G09170	4	0	0	0
gene:AT5G63715	0	0	0	0
gene:AT5G09175	521	376	49	57
gene:AT5G09185	31	55	34	50
gene:AT5G09190	0	3	2	1
gene:AT5G64505	0	0	0	0
gene:AT5G09195	3	0	0	0
gene:AT5G09200	0	0	0	0
gene:AT5G09205	0	0	0	0
gene:AT5G64572	3446	3151	1925	2415
gene:AT5G09215	0	0	0	2
gene:AT5G09235	0	0	0	0
gene:AT5G09245	0	0	0	0
gene:AT5G64735	0	0	0	0
gene:AT5G09255	0	0	0	0
gene:AT5G09265	3	0	0	2
gene:AT5G09275	107	162	146	150
gene:AT5G64855	0	0	0	0
gene:AT5G09285	185	184	197	271
gene:AT5G65015	0	2	0	0
gene:AT5G09295	13	16	41	27
gene:AT5G09305	0	0	0	0
gene:AT5G09325	0	3	0	0
gene:AT5G65305	0	0	0	0
gene:AT5G09335	2	2	2	2
gene:AT5G09365	0	0	0	0
gene:AT5G09375	0	0	0	0
gene:AT5G65445	0	2	0	0
gene:AT5G09385	37	38	28	33
gene:AT5G65535	0	0	0	0
gene:AT5G09395	33	33	24	23
gene:AT5G65575	152	119	151	134
gene:AT5G65615	0	0	0	0
gene:AT5G09405	42	25	9	20
gene:AT5G09415	2	0	2	1
gene:AT5G09425	0	0	0	0
gene:AT5G09435	37	30	14	13
gene:AT5G09455	0	0	0	0
gene:AT5G09465	0	0	2	0
gene:AT5G09475	2	0	0	0
gene:AT5G09495	5	3	2	6
gene:AT5G09505	0	0	0	2
gene:AT5G09515	0	0	0	0
gene:AT5G09535	449	619	340	382
gene:AT5G09545	2	0	0	0
gene:AT5G09555	1	0	0	0
gene:AT5G66045	0	0	1	0
gene:AT5G09565	81	147	591	561
gene:AT5G09595	155	159	156	234
gene:AT5G09605	0	0	0	0
gene:AT5G09615	0	0	0	0
gene:AT5G66535	0	0	0	0
gene:AT5G66558	405	415	368	434
gene:AT5G66562	5	2	1	1
gene:AT5G66564	3	7	0	0
gene:AT5G66567	1	0	0	0
gene:AT5G66568	0	0	0	0
gene:AT5G09635	0	1	2	2
gene:AT5G09645	2	3	0	0
gene:AT5G09665	1	2	1	0
gene:AT5G09675	3	6	0	2
gene:AT5G09685	160	183	204	240
gene:AT5G09695	0	0	0	0
gene:AT5G66755	0	0	0	0
gene:AT5G09705	0	0	0	0
gene:AT5G09715	0	0	0	0
gene:AT5G66817	0	0	0	0
gene:AT5G09735	2	0	0	0
gene:AT5G09765	0	0	0	0
gene:AT5G09775	0	0	0	0
gene:AT5G09785	61	77	91	73
gene:AT5G09815	0	0	0	0
gene:AT5G09835	0	0	0	0
gene:AT5G09825	0	0	0	0
gene:AT5G09845	13	15	13	26
gene:AT5G09855	667	612	1111	695
gene:AT5G09865	19	12	13	0
gene:AT5G09875	0	0	0	0
gene:AT5G09885	0	0	0	0
gene:AT5G09895	0	0	0	0
gene:AT5G09915	1	0	0	0
gene:AT5G67455	4	1	0	1
gene:AT5G67488	814	793	673	795
gene:AT5G09925	13	6	8	9
gene:AT5G09945	0	0	0	0
gene:AT5G09955	0	0	3	0
gene:AT5G09965	0	0	0	2
gene:ATMG00020	5399	4384	5435	5541
gene:ATMG00100	2	2	1	1
gene:ATMG09450	39	25	26	34
gene:ATMG00190	1	0	1	0
gene:ATMG00230	2	0	0	0
gene:ATMG00250	2	5	0	2
gene:ATMG00330	7	3	4	5
gene:ATMG00340	2	1	1	1
gene:ATMG00350	1	4	0	1
gene:ATMG00360	3	2	0	0
gene:ATMG00380	1	4	0	1
gene:ATMG00390	0	0	1	7
gene:ATMG00420	0	0	0	0
gene:ATMG00460	0	0	0	3
gene:ATMG09730	24	20	17	19
gene:ATMG09740	0	0	5	1
gene:ATMG00700	0	0	0	0
gene:ATMG00780	5	2	4	10
gene:ATMG00790	0	0	0	0
gene:ATMG00800	0	0	0	0
gene:ATMG00930	0	0	0	1
gene:ATMG00950	2	0	0	0
gene:ATMG01070	2	0	0	0
gene:ATMG01160	2	0	0	1
gene:ATMG09950	8	6	2	2
gene:ATMG01340	0	0	0	0
gene:ATMG09960	1	0	0	2
gene:ATMG09980	16	20	8	5
gene:ATMG01380	53	36	40	40
gene:ATMG01390	19036	17492	12361	11468
gene:ATCG00010	556	766	520	398
gene:ATCG00030	2231	2326	3298	2751
gene:ATCG00060	1	0	3	0
gene:ATCG00090	127	141	108	95
gene:ATCG00100	130	68	153	94
gene:ATCG00110	12	4	10	3
gene:ATCG00200	3	6	2	2
gene:ATCG00230	2	0	0	0
gene:ATCG00240	35	22	9	2
gene:ATCG00250	4	13	4	3
gene:ATCG00260	1	0	4	1
gene:ATCG00290	173	191	233	195
gene:ATCG00310	2	13	10	4
gene:ATCG00320	7	15	12	11
gene:ATCG00370	11	18	25	13
gene:ATCG00390	204	231	234	284
gene:ATCG00400	1293	1569	2054	2108
gene:ATCG00410	5	8	15	11
gene:ATCG00450	635	546	642	735
gene:ATCG00460	39	54	40	50
gene:ATCG00610	12	18	7	6
gene:ATCG00620	45	54	53	69
gene:ATCG00850	1	0	0	1
gene:ATCG00880	0	1	1	0
gene:ATCG00910	1	1	0	0
gene:ATCG00920	21575	24108	30295	26684
gene:ATCG00930	180	185	213	232
gene:ATCG00940	3124	5034	4855	4743
gene:ATCG00950	25509	25943	44163	35899
gene:ATCG00960	41	43	88	59
gene:ATCG00970	2	13	12	11
gene:ATCG00980	3	11	5	3
gene:ATCG00990	5	5	5	4
gene:ATCG01030	0	0	2	1
gene:ATCG01140	7	1	3	2
gene:ATCG01150	3	11	10	5
gene:ATCG01160	7	17	14	4
gene:ATCG01170	46	63	63	58
gene:ATCG01180	25515	25663	43602	35741
gene:ATCG01190	3116	4931	4815	4662
gene:ATCG01200	186	201	203	189
gene:ATCG01210	21474	23104	30119	26568
gene:ATCG01220	2	1	0	1
gene:ATCG01260	0	0	1	0
gene:ATCG01290	0	0	0	1
