Geneid	ago1-1	ago1-2	deltaN-1	deltaN-2
gene:AT3G32047	8	5	8	10
gene:AT3G32050	0	0	0	0
gene:AT3G32090	15	8	9	3
gene:AT3G32130	0	0	0	0
gene:AT3G32150	0	0	0	0
gene:AT3G32160	0	0	0	0
gene:AT3G32180	0	0	0	0
gene:AT3G32190	0	0	0	0
gene:AT3G32200	0	0	0	0
gene:AT3G32260	0	0	0	0
gene:AT3G32280	0	0	0	0
gene:AT3G32330	0	0	0	0
gene:AT3G32380	0	0	0	0
gene:AT3G32400	13	14	7	12
gene:AT3G32410	0	0	3	4
gene:AT3G32420	2	2	0	0
gene:AT3G32896	0	0	0	0
gene:AT3G32904	0	0	0	0
gene:AT3G32920	24	21	12	2
gene:AT3G32930	952	1009	1266	1383
gene:AT3G32940	626	668	375	388
gene:AT3G32960	0	0	0	0
gene:AT3G32980	2487	2277	3194	4729
gene:AT3G33187	0	1	0	0
gene:AT3G33293	0	0	0	0
gene:AT3G33393	0	0	0	0
gene:AT3G33494	0	0	0	1
gene:AT3G33528	0	6	4	2
gene:AT3G33530	1697	1385	955	1131
gene:AT3G33520	325	361	412	453
gene:AT3G41762	238	244	272	191
gene:AT3G42050	5119	4839	3643	3974
gene:AT3G42060	0	0	0	0
gene:AT3G42075	0	0	0	0
gene:AT3G42130	0	0	0	0
gene:AT3G42140	0	0	0	0
gene:AT3G42148	0	0	0	0
gene:AT3G42150	267	273	275	252
gene:AT3G42153	0	0	0	0
gene:AT3G42155	0	0	0	0
gene:AT3G42160	0	0	0	0
gene:AT3G42170	1009	893	940	901
gene:AT3G42180	48	32	18	22
gene:AT3G42310	3	2	5	4
gene:AT3G42390	0	0	0	0
gene:AT3G42473	0	0	0	0
gene:AT3G42550	0	2	0	0
gene:AT3G42560	0	1	0	0
gene:AT3G42565	0	0	0	0
gene:AT3G42570	0	0	0	0
gene:AT3G42628	18	14	19	11
gene:AT3G42630	286	304	297	320
gene:AT3G42640	121	120	102	186
gene:AT3G42660	434	424	219	343
gene:AT3G42670	223	247	212	428
gene:AT3G42723	15	10	2	0
gene:AT3G42725	34	30	6	18
gene:AT3G42770	0	0	0	0
gene:AT3G42780	0	0	0	0
gene:AT3G42786	0	0	0	0
gene:AT3G42790	1062	1004	918	971
gene:AT3G29794	0	0	0	0
gene:AT3G42800	6	12	34	24
gene:AT3G42830	0	0	0	0
gene:AT3G42850	2	0	0	2
gene:AT3G42860	107	89	56	90
gene:AT3G42870	0	1	0	1
gene:AT3G42880	9	14	0	2
gene:AT3G42940	0	0	0	0
gene:AT3G42950	495	507	291	330
gene:AT3G42960	0	0	0	0
gene:AT3G42990	0	0	2	0
gene:AT3G42995	0	0	0	0
gene:AT3G43083	0	2	0	0
gene:AT3G43110	272	179	26	23
gene:AT3G43120	0	0	0	0
gene:AT3G43148	0	1	0	0
gene:AT3G43150	0	0	0	0
gene:AT3G43153	0	1	0	0
gene:AT3G43160	0	0	0	0
gene:AT3G43170	0	0	0	0
gene:AT3G43180	0	0	0	0
gene:AT3G43190	162	123	86	240
gene:AT3G43210	293	281	193	214
gene:AT3G43220	726	702	716	896
gene:AT3G43230	655	554	706	777
gene:AT3G43240	648	661	527	631
gene:AT3G43250	19	4	4	0
gene:AT3G43260	0	1	0	0
gene:AT3G43270	1492	1476	354	477
gene:AT3G43280	0	0	0	0
gene:AT3G43290	0	0	0	1
gene:AT3G43291	0	0	0	0
gene:AT3G43300	3148	2586	2062	2524
gene:AT3G43340	4	8	6	4
gene:AT3G43400	1	2	1	1
gene:AT3G43410	0	0	0	0
gene:AT3G43415	0	0	0	0
gene:AT3G43420	0	0	0	0
gene:AT3G43430	127	94	95	110
gene:AT3G43432	0	0	0	0
gene:AT3G43440	271	186	163	175
gene:AT3G43470	0	0	0	0
gene:AT3G43480	0	0	0	0
gene:AT3G43490	0	0	0	0
gene:AT3G43500	0	0	0	0
gene:AT3G43503	0	0	0	0
gene:AT3G43505	0	0	0	0
gene:AT3G43520	1161	1221	684	856
gene:AT3G43540	443	461	589	604
gene:AT3G43550	0	0	0	0
gene:AT3G43570	0	0	0	0
gene:AT3G43572	0	0	0	0
gene:AT3G43574	0	0	0	0
gene:AT3G43580	16	16	26	32
gene:AT3G43583	0	0	0	0
gene:AT3G43590	491	398	337	517
gene:AT3G43600	552	451	453	489
gene:AT3G43610	793	793	659	811
gene:AT3G43630	0	0	0	0
gene:AT3G43645	0	0	0	0
gene:AT3G43660	0	0	0	0
gene:AT3G43670	1559	1580	719	662
gene:AT3G43682	0	0	0	0
gene:AT3G43700	217	167	184	229
gene:AT3G43710	0	0	0	0
gene:AT3G43720	494	621	676	934
gene:AT3G43740	379	439	357	355
gene:AT3G43750	0	0	0	0
gene:AT3G43790	125	106	80	85
gene:AT3G43800	691	729	457	575
gene:AT3G43810	1687	1700	905	1239
gene:AT3G43833	0	0	0	0
gene:AT3G43837	0	0	0	0
gene:AT3G43840	3	4	4	11
gene:AT3G43850	143	103	151	108
gene:AT3G43860	0	0	0	0
gene:AT3G43870	0	0	0	1
gene:AT3G43880	0	0	0	0
gene:AT3G43890	2	4	16	10
gene:AT3G43910	0	0	0	0
gene:AT3G43920	334	271	249	225
gene:AT3G43930	5	1	7	11
gene:AT3G43940	0	0	0	0
gene:AT3G43950	0	0	0	0
gene:AT3G43960	61	59	105	95
gene:AT3G43970	0	2	3	0
gene:AT3G43980	322	292	307	354
gene:AT3G43990	0	2	0	0
gene:AT3G44006	0	0	0	0
gene:AT3G44010	1703	1660	1394	1572
gene:AT3G44020	229	258	314	261
gene:AT3G44050	285	279	108	186
gene:AT3G44060	0	2	0	0
gene:AT3G44070	0	0	0	0
gene:AT3G44080	0	0	0	0
gene:AT3G44090	0	0	0	0
gene:AT3G44100	1114	1109	430	577
gene:AT3G44110	7290	7032	5422	5146
gene:AT3G44115	0	0	0	0
gene:AT3G44120	28	20	26	16
gene:AT3G44130	0	0	0	2
gene:AT3G44140	0	0	0	0
gene:AT3G44150	267	305	226	258
gene:AT3G44160	286	310	213	347
gene:AT3G44170	0	0	0	0
gene:AT3G44180	0	0	0	0
gene:AT3G44190	614	554	522	500
gene:AT3G44200	563	565	575	780
gene:AT3G44210	0	0	0	0
gene:AT3G44220	18	23	44	47
gene:AT3G44230	0	0	0	0
gene:AT3G44235	0	0	0	0
gene:AT3G44240	0	0	0	0
gene:AT3G44250	0	0	0	0
gene:AT3G44260	560	590	192	226
gene:AT3G44261	0	0	0	0
gene:AT3G44265	0	0	0	1
gene:AT3G44280	314	280	186	201
gene:AT3G44290	40	30	12	29
gene:AT3G44300	30217	19462	1949	1971
gene:AT3G44310	50360	50775	7256	7049
gene:AT3G44320	569	466	241	264
gene:AT3G44326	46	40	42	48
gene:AT3G44330	1595	1682	1209	1378
gene:AT3G44340	2498	2307	1270	1564
gene:AT3G44350	8	2	2	2
gene:AT3G44370	288	268	208	149
gene:AT3G44380	99	126	141	128
gene:AT3G44400	528	427	210	162
gene:AT3G44405	0	0	2	2
gene:AT3G44428	0	0	0	0
gene:AT3G44430	299	305	417	532
gene:AT3G44435	0	0	0	0
gene:AT3G44440	0	2	4	1
gene:AT3G44450	54	73	2	26
gene:AT3G44460	67	38	2	0
gene:AT3G44480	2645	2093	1366	1118
gene:AT3G44485	0	0	0	0
gene:AT3G44490	9	14	7	19
gene:AT3G44510	306	195	29	30
gene:AT3G44530	390	304	228	354
gene:AT3G44540	48	52	64	159
gene:AT3G44550	414	235	58	132
gene:AT3G44555	0	0	0	0
gene:AT3G44560	1	0	0	0
gene:AT3G44570	2	0	10	0
gene:AT3G44580	0	5	2	0
gene:AT3G44590	322	357	252	236
gene:AT3G44600	692	697	556	632
gene:AT3G44610	77	65	176	158
gene:AT3G44620	558	583	517	585
gene:AT3G44630	1304	1044	1441	810
gene:AT3G44635	0	0	0	0
gene:AT3G44660	10	7	9	6
gene:AT3G44665	0	0	0	0
gene:AT3G44670	2006	1642	890	873
gene:AT3G44680	250	269	194	236
gene:AT3G44690	67	75	100	139
gene:AT3G44695	4	0	2	1
gene:AT3G44700	2	2	4	2
gene:AT3G44703	8	3	0	0
gene:AT3G44704	0	0	0	0
gene:AT3G44710	12	6	2	2
gene:AT3G44713	46	37	84	64
gene:AT3G44716	22	34	14	31
gene:AT3G44718	0	0	0	0
gene:AT3G44720	3109	2399	495	509
gene:AT3G44730	171	126	146	170
gene:AT3G44735	152	98	119	171
gene:AT3G44740	76	62	64	98
gene:AT3G44750	803	861	445	680
gene:AT3G44753	0	6	0	0
gene:AT3G44755	0	0	0	0
gene:AT3G44760	0	0	0	0
gene:AT3G44763	4	0	0	0
gene:AT3G44766	1	0	0	0
gene:AT3G44769	0	6	0	0
gene:AT3G44770	16	29	14	12
gene:AT3G44780	0	0	0	0
gene:AT3G44785	0	0	0	0
gene:AT3G44790	8	5	0	10
gene:AT3G44800	11	7	3	8
gene:AT3G44805	0	4	2	0
gene:AT3G44810	0	0	0	0
gene:AT3G44820	229	271	205	342
gene:AT3G44830	38	7	4	0
gene:AT3G44840	0	4	0	0
gene:AT3G44850	359	293	177	274
gene:AT3G44860	728	712	105	292
gene:AT3G44870	10	6	0	0
gene:AT3G44880	2834	2895	1208	1386
gene:AT3G44890	1663	1893	2125	2713
gene:AT3G44900	2	4	8	0
gene:AT3G44910	0	0	0	0
gene:AT3G44920	1	0	0	0
gene:AT3G44930	0	0	0	0
gene:AT3G44935	2	0	0	0
gene:AT3G44940	151	125	89	93
gene:AT3G44950	0	0	3	2
gene:AT3G44960	35	23	7	19
gene:AT3G44970	140	101	131	144
gene:AT3G44980	0	0	0	0
gene:AT3G44990	253	233	303	524
gene:AT3G45000	0	0	2	0
gene:AT3G45010	1104	933	365	469
gene:AT3G45020	67	56	82	81
gene:AT3G45030	1087	1223	1116	1313
gene:AT3G45040	504	469	330	432
gene:AT3G45050	265	332	225	340
gene:AT3G45060	808	3065	33	39
gene:AT3G45070	48	64	54	78
gene:AT3G45080	2	6	10	3
gene:AT3G45090	551	567	308	516
gene:AT3G45093	1	0	0	0
gene:AT3G45100	373	368	245	296
gene:AT3G45110	0	0	0	0
gene:AT3G45130	586	582	11	12
gene:AT3G45140	46961	54262	13379	19665
gene:AT3G45150	0	1	0	0
gene:AT3G45160	14	6	605	746
gene:AT3G45170	0	0	0	0
gene:AT3G45180	0	1	0	0
gene:AT3G45190	1222	1162	1025	1156
gene:AT3G45200	0	0	0	0
gene:AT3G45210	334	447	117	78
gene:AT3G45220	1	1	0	0
gene:AT3G45230	103	98	119	187
gene:AT3G45240	651	609	319	533
gene:AT3G45243	0	0	0	0
gene:AT3G45245	0	0	0	0
gene:AT3G45248	0	0	0	0
gene:AT3G45252	0	4	0	0
gene:AT3G45260	1251	1046	560	853
gene:AT3G45275	2	0	0	0
gene:AT3G45280	11	3	7	5
gene:AT3G45285	0	0	0	0
gene:AT3G45290	408	218	142	154
gene:AT3G45300	695	690	2373	1703
gene:AT3G45310	1484	1627	662	702
gene:AT3G45320	0	0	0	0
gene:AT3G45330	16	2	12	10
gene:AT3G45390	4	6	18	22
gene:AT3G45400	112	119	102	109
gene:AT3G45410	80	71	132	180
gene:AT3G45420	41	42	43	118
gene:AT3G45430	4	29	65	79
gene:AT3G45440	10	22	23	32
gene:AT3G45443	132	143	122	165
gene:AT3G45450	3	3	1	4
gene:AT3G45460	0	0	0	0
gene:AT3G45470	0	0	0	0
gene:AT3G45480	0	0	0	0
gene:AT3G45490	4	1	0	0
gene:AT3G45500	0	1	0	0
gene:AT3G45510	0	0	0	0
gene:AT3G45525	0	0	0	0
gene:AT3G45530	64	54	12	14
gene:AT3G45540	0	0	0	0
gene:AT3G45555	0	0	0	0
gene:AT3G45560	0	0	0	0
gene:AT3G45570	0	0	2	0
gene:AT3G45577	0	0	0	0
gene:AT3G45580	0	0	0	0
gene:AT3G45590	66	65	65	70
gene:AT3G45600	1023	885	542	534
gene:AT3G45610	62	71	125	123
gene:AT3G45620	1382	1138	397	499
gene:AT3G45630	866	893	941	1005
gene:AT3G45640	2417	1888	2112	1658
gene:AT3G45645	0	0	0	0
gene:AT3G45650	86	76	153	235
gene:AT3G45660	14	12	9	10
gene:AT3G45670	0	0	0	0
gene:AT3G45673	0	0	0	0
gene:AT3G45680	27	42	36	36
gene:AT3G45690	0	0	6	0
gene:AT3G45700	12	24	41	64
gene:AT3G45710	220	206	314	388
gene:AT3G45720	0	0	0	0
gene:AT3G45730	277	246	491	371
gene:AT3G45740	175	233	269	306
gene:AT3G45750	147	155	154	182
gene:AT3G45760	4	0	2	0
gene:AT3G45770	953	912	600	773
gene:AT3G45780	1330	1439	3603	3886
gene:AT3G45790	0	0	0	0
gene:AT3G45800	1	5	0	1
gene:AT3G45810	3	3	0	0
gene:AT3G45820	0	0	0	0
gene:AT3G45830	836	850	844	861
gene:AT3G45840	10	6	14	34
gene:AT3G45850	757	617	752	1046
gene:AT3G45851	0	0	0	0
gene:AT3G45860	15	14	58	137
gene:AT3G45870	19	10	12	33
gene:AT3G45880	39	28	49	53
gene:AT3G45890	103	106	188	235
gene:AT3G45900	239	157	244	229
gene:AT3G45910	0	0	0	0
gene:AT3G45920	2	0	2	6
gene:AT3G45930	318	370	340	379
gene:AT3G45940	0	0	10	4
gene:AT3G45950	33	27	20	37
gene:AT3G45960	42	36	30	21
gene:AT3G45970	924	702	970	1614
gene:AT3G45980	1380	1398	1704	1836
gene:AT3G45990	0	2	0	0
gene:AT3G46000	1720	1524	1399	1419
gene:AT3G46010	1901	2034	1557	1695
gene:AT3G46020	70	63	49	55
gene:AT3G46030	1482	1557	1282	1447
gene:AT3G46040	1401	1447	1321	1516
gene:AT3G46050	0	0	0	0
gene:AT3G46060	1360	1374	1027	1149
gene:AT3G46070	14	4	10	2
gene:AT3G46080	223	109	26	38
gene:AT3G46086	0	0	0	0
gene:AT3G46090	208	136	62	28
gene:AT3G46100	637	678	630	641
gene:AT3G46110	311	265	73	78
gene:AT3G46120	2	4	0	0
gene:AT3G46130	284	359	161	283
gene:AT3G46140	2	0	0	0
gene:AT3G46150	6	4	12	6
gene:AT3G46160	0	0	0	0
gene:AT3G46170	2	12	2	4
gene:AT3G46180	226	172	112	154
gene:AT3G46190	2	0	0	0
gene:AT3G46200	130	120	76	129
gene:AT3G46210	211	226	217	257
gene:AT3G46220	557	512	346	465
gene:AT3G46230	11	8	70	6
gene:AT3G46240	0	1	0	0
gene:AT3G46260	1	3	0	0
gene:AT3G46270	43	45	6	22
gene:AT3G46280	4171	2608	48	127
gene:AT3G46290	855	763	883	1000
gene:AT3G46300	9	6	2	2
gene:AT3G46310	0	0	2	1
gene:AT3G46320	319	369	254	347
gene:AT3G46330	18	12	4	19
gene:AT3G46340	0	0	0	0
gene:AT3G46350	0	0	0	0
gene:AT3G46355	0	0	0	0
gene:AT3G46360	0	0	0	0
gene:AT3G46370	3	4	117	64
gene:AT3G46380	0	0	0	0
gene:AT3G46390	0	0	0	0
gene:AT3G46400	0	0	0	0
gene:AT3G46410	0	0	0	0
gene:AT3G46420	0	0	0	0
gene:AT3G46430	960	945	603	672
gene:AT3G46440	1347	1301	643	726
gene:AT3G46450	757	774	527	589
gene:AT3G46460	346	359	203	252
gene:AT3G46470	0	0	0	0
gene:AT3G46480	1	0	2	3
gene:AT3G46490	2	7	57	80
gene:AT3G46500	23	21	18	32
gene:AT3G46510	1713	1391	1271	1537
gene:AT3G46520	0	0	0	1
gene:AT3G46530	1615	1323	1328	1443
gene:AT3G46540	1363	1163	370	396
gene:AT3G46550	494	564	398	409
gene:AT3G46560	542	615	319	373
gene:AT3G46565	1	0	0	0
gene:AT3G46570	0	0	0	0
gene:AT3G46580	65	72	121	104
gene:AT3G46590	1839	1672	1253	1103
gene:AT3G46600	1820	1486	4193	2248
gene:AT3G46610	453	398	653	741
gene:AT3G46613	0	0	0	0
gene:AT3G46616	3	6	0	2
gene:AT3G46617	0	0	0	0
gene:AT3G46620	1129	1064	271	334
gene:AT3G46630	235	312	353	252
gene:AT3G46640	777	798	837	682
gene:AT3G46650	9	5	2	9
gene:AT3G46660	225	160	136	150
gene:AT3G46666	13	1	9	2
gene:AT3G46670	830	821	565	380
gene:AT3G46680	24	10	7	13
gene:AT3G46690	403	353	120	79
gene:AT3G46700	233	248	95	124
gene:AT3G46710	16	12	12	10
gene:AT3G46720	59	87	30	58
gene:AT3G46730	8	4	23	8
gene:AT3G46735	0	0	0	0
gene:AT3G46740	2524	2512	2006	2420
gene:AT3G46750	0	0	0	0
gene:AT3G46760	0	2	10	2
gene:AT3G46770	0	0	0	0
gene:AT3G46780	4078	5436	6519	7318
gene:AT3G46790	443	474	320	372
gene:AT3G46800	10	4	24	18
gene:AT3G46810	18	19	28	24
gene:AT3G46820	520	511	432	528
gene:AT3G46830	713	705	618	669
gene:AT3G46840	0	0	0	0
gene:AT3G46845	357	397	375	399
gene:AT3G46850	0	0	2	0
gene:AT3G46860	0	0	0	0
gene:AT3G46870	119	136	160	139
gene:AT3G46880	3	5	3	3
gene:AT3G46890	2	7	10	8
gene:AT3G46900	94	96	134	150
gene:AT3G46910	0	7	2	0
gene:AT3G46920	316	228	248	250
gene:AT3G46930	266	178	171	106
gene:AT3G46940	312	443	155	139
gene:AT3G46950	90	79	97	127
gene:AT3G46960	850	825	449	630
gene:AT3G46970	13055	13017	6957	6668
gene:AT3G46980	617	731	394	436
gene:AT3G46990	124	95	107	114
gene:AT3G47000	581	508	536	671
gene:AT3G47010	183	140	56	122
gene:AT3G47020	0	0	0	0
gene:AT3G47030	7	2	20	18
gene:AT3G47040	27	5	20	18
gene:AT3G47050	5	6	2	5
gene:AT3G47060	425	349	241	381
gene:AT3G47070	3652	4542	4954	5235
gene:AT3G47080	603	576	653	468
gene:AT3G47090	209	179	19	28
gene:AT3G47100	10	10	14	2
gene:AT3G47110	16	10	23	40
gene:AT3G47120	313	351	249	269
gene:AT3G47130	0	0	4	0
gene:AT3G47140	0	0	0	0
gene:AT3G47150	0	0	0	0
gene:AT3G47160	582	453	580	458
gene:AT3G47170	0	0	0	0
gene:AT3G47180	22	12	8	26
gene:AT3G47190	0	0	0	0
gene:AT3G47200	58	108	79	64
gene:AT3G47210	109	86	36	82
gene:AT3G47220	107	99	43	49
gene:AT3G47250	2643	2707	2184	2208
gene:AT3G47290	515	463	406	439
gene:AT3G47295	105	106	195	160
gene:AT3G47300	181	127	98	94
gene:AT3G47340	655	450	10281	10796
gene:AT3G47341	0	0	0	0
gene:AT3G47350	1299	1409	2021	2172
gene:AT3G47360	106	108	89	123
gene:AT3G47370	1188	1519	736	1011
gene:AT3G47380	160	156	46	50
gene:AT3G47390	383	384	263	357
gene:AT3G47400	36	43	42	50
gene:AT3G47410	0	0	0	0
gene:AT3G47420	4313	3977	532	90
gene:AT3G47430	435	383	386	471
gene:AT3G47440	2	0	0	0
gene:AT3G47450	584	556	534	653
gene:AT3G47460	326	320	192	167
gene:AT3G47470	8196	11134	12888	9588
gene:AT3G47480	1418	1108	32	28
gene:AT3G47490	370	329	218	204
gene:AT3G47500	75	89	56	50
gene:AT3G47510	96	77	120	149
gene:AT3G47520	2632	2709	1531	1801
gene:AT3G47530	132	95	72	78
gene:AT3G47540	351	197	72	61
gene:AT3G47550	568	518	384	340
gene:AT3G47560	293	361	398	491
gene:AT3G47570	450	418	291	440
gene:AT3G47580	16	6	48	72
gene:AT3G47590	490	461	129	215
gene:AT3G47600	123	116	191	259
gene:AT3G47610	575	504	493	522
gene:AT3G47620	727	693	2395	2716
gene:AT3G47630	155	165	140	166
gene:AT3G47640	159	162	134	96
gene:AT3G47650	1612	1868	2595	2513
gene:AT3G47660	2	2	7	8
gene:AT3G47670	508	449	395	474
gene:AT3G47675	41	65	91	122
gene:AT3G47680	415	381	460	504
gene:AT3G47690	122	103	87	138
gene:AT3G47700	326	321	158	220
gene:AT3G47710	38	52	0	15
gene:AT3G47720	0	6	0	2
gene:AT3G47730	860	701	1007	1078
gene:AT3G47740	3	2	4	10
gene:AT3G47750	15	42	71	78
gene:AT3G47760	0	0	4	19
gene:AT3G47770	5	2	13	12
gene:AT3G47780	412	228	114	153
gene:AT3G47790	49	66	61	67
gene:AT3G47800	5476	4788	2506	1895
gene:AT3G47810	1916	2093	832	1040
gene:AT3G47820	305	290	176	176
gene:AT3G47830	44	36	6	12
gene:AT3G47833	450	507	175	215
gene:AT3G47836	223	221	145	205
gene:AT3G47840	37	32	64	60
gene:AT3G47850	304	270	335	349
gene:AT3G47860	1461	1658	1462	1718
gene:AT3G47870	0	4	0	0
gene:AT3G47890	1293	1022	757	1032
gene:AT3G47910	1998	1699	1089	1213
gene:AT3G47920	0	0	0	0
gene:AT3G47930	684	618	447	512
gene:AT3G47940	170	161	168	193
gene:AT3G47950	80	81	21	57
gene:AT3G47960	2128	1995	2184	1599
gene:AT3G47965	89	123	97	97
gene:AT3G47980	10	19	38	57
gene:AT3G47990	547	540	356	419
gene:AT3G48000	8787	8429	4183	3997
gene:AT3G48010	0	2	0	5
gene:AT3G48020	112	59	32	43
gene:AT3G48030	319	403	257	237
gene:AT3G48040	142	108	127	142
gene:AT3G48050	2251	1964	2109	1953
gene:AT3G48060	1152	998	1103	958
gene:AT3G48070	443	444	549	545
gene:AT3G48080	250	176	51	108
gene:AT3G48090	893	763	447	538
gene:AT3G48100	185	283	237	187
gene:AT3G48110	1043	1119	932	1223
gene:AT3G48120	192	195	123	177
gene:AT3G48131	0	0	0	0
gene:AT3G48140	3426	3609	2138	2504
gene:AT3G48150	158	185	174	139
gene:AT3G48160	47	81	20	52
gene:AT3G48170	2038	2046	964	1068
gene:AT3G48180	26	25	22	21
gene:AT3G48185	108	125	72	73
gene:AT3G48187	129	73	113	108
gene:AT3G48190	643	567	656	732
gene:AT3G48195	550	374	446	474
gene:AT3G48200	3293	3609	2583	2877
gene:AT3G48205	0	0	0	0
gene:AT3G48208	0	1	0	0
gene:AT3G48209	0	0	0	0
gene:AT3G48210	247	251	112	119
gene:AT3G48220	0	0	0	0
gene:AT3G48230	0	0	0	0
gene:AT3G48231	0	0	0	0
gene:AT3G48240	14	8	26	10
gene:AT3G48250	130	161	122	171
gene:AT3G48260	7	9	33	49
gene:AT3G48270	1	0	0	0
gene:AT3G48280	144	116	241	233
gene:AT3G48290	0	4	13	8
gene:AT3G48300	6	14	4	8
gene:AT3G48298	0	0	0	0
gene:AT3G48310	2948	2690	769	611
gene:AT3G48320	798	763	214	211
gene:AT3G48330	277	273	303	288
gene:AT3G48340	140	146	276	512
gene:AT3G48343	0	1	2	0
gene:AT3G48344	0	0	0	3
gene:AT3G48346	6	0	0	2
gene:AT3G48350	87	95	261	260
gene:AT3G48360	6157	5375	10987	12277
gene:AT3G48380	666	620	724	854
gene:AT3G48390	66	43	648	353
gene:AT3G48410	216	208	114	164
gene:AT3G48400	0	0	0	0
gene:AT3G48420	871	1333	1705	2040
gene:AT3G48425	128	80	84	104
gene:AT3G48430	652	673	686	886
gene:AT3G48440	225	210	146	131
gene:AT3G48450	26	19	10	34
gene:AT3G48460	91	96	87	80
gene:AT3G48470	131	95	56	68
gene:AT3G48475	0	0	0	0
gene:AT3G48480	9	20	11	14
gene:AT3G48490	46	66	25	24
gene:AT3G48500	885	1154	1104	1211
gene:AT3G48510	28	12	12	28
gene:AT3G48520	62	26	83	60
gene:AT3G48530	1467	1252	2370	2404
gene:AT3G48540	21	25	8	21
gene:AT3G48550	20	20	33	25
gene:AT3G48560	6547	6314	8916	9351
gene:AT3G48570	311	357	148	171
gene:AT3G48580	88	31	18	17
gene:AT3G48590	376	417	628	632
gene:AT3G48600	36	48	38	43
gene:AT3G48610	463	490	508	498
gene:AT3G48620	7	11	5	2
gene:AT3G48630	17	9	1	1
gene:AT3G48640	2	12	4	0
gene:AT3G48660	10	22	15	12
gene:AT3G48670	851	858	380	497
gene:AT3G48675	0	0	0	0
gene:AT3G48680	1025	955	948	928
gene:AT3G48690	4369	4156	2414	2186
gene:AT3G48700	17	24	8	7
gene:AT3G48710	498	409	292	354
gene:AT3G48720	133	188	584	660
gene:AT3G48730	1758	1925	1989	2339
gene:AT3G48740	953	1009	2315	2865
gene:AT3G48750	948	905	784	941
gene:AT3G48760	1197	1040	978	1099
gene:AT3G48770	280	170	30	35
gene:AT3G48780	823	735	655	923
gene:AT3G48790	6	5	10	16
gene:AT3G48800	211	190	203	214
gene:AT3G48810	86	115	89	118
gene:AT3G48820	241	279	231	303
gene:AT3G48830	104	105	39	72
gene:AT3G48835	4	8	3	2
gene:AT3G48840	21	16	0	0
gene:AT3G48850	514	338	10	40
gene:AT3G48860	713	585	468	517
gene:AT3G48870	2394	2367	2222	2575
gene:AT3G48880	391	375	420	416
gene:AT3G48890	2015	1846	843	986
gene:AT3G48900	53	19	29	39
gene:AT3G48920	47	45	21	40
gene:AT3G48930	2467	2772	2135	2449
gene:AT3G48940	0	2	0	4
gene:AT3G48950	0	0	0	0
gene:AT3G48960	0	0	0	0
gene:AT3G48970	27	9	21	15
gene:AT3G48980	114	105	109	159
gene:AT3G48990	15974	16563	12624	9120
gene:AT3G49000	255	221	205	232
gene:AT3G49010	4150	4509	3371	3903
gene:AT3G49020	0	0	0	0
gene:AT3G49030	0	0	0	0
gene:AT3G49040	0	0	0	0
gene:AT3G49045	0	0	0	0
gene:AT3G49050	384	411	211	294
gene:AT3G49055	2	10	4	0
gene:AT3G49060	616	501	332	434
gene:AT3G49070	30	26	48	50
gene:AT3G49080	530	488	380	490
gene:AT3G49100	270	230	130	232
gene:AT3G49110	770	463	652	545
gene:AT3G49115	0	0	0	1
gene:AT3G49120	44799	27180	1577	2314
gene:AT3G49130	4	10	0	0
gene:AT3G49140	1156	1138	1107	1253
gene:AT3G49142	42	40	35	74
gene:AT3G49150	0	0	0	0
gene:AT3G49155	0	2	0	2
gene:AT3G49160	281	221	118	110
gene:AT3G49170	194	196	156	148
gene:AT3G49180	232	191	228	251
gene:AT3G49190	26	16	13	35
gene:AT3G49200	0	0	0	0
gene:AT3G49210	343	211	94	149
gene:AT3G49220	803	746	871	1468
gene:AT3G49230	0	0	0	4
gene:AT3G49250	128	171	112	186
gene:AT3G49240	0	0	0	0
gene:AT3G49260	229	208	485	527
gene:AT3G49270	0	0	0	0
gene:AT3G49290	194	238	182	207
gene:AT3G49300	2	2	0	0
gene:AT3G49305	0	0	0	0
gene:AT3G49307	0	0	0	0
gene:AT3G49310	466	449	410	521
gene:AT3G49320	70	71	87	72
gene:AT3G49330	10	32	30	24
gene:AT3G49340	54	13	0	4
gene:AT3G49350	712	686	430	432
gene:AT3G49360	113	152	288	212
gene:AT3G49370	148	117	58	58
gene:AT3G49380	18	36	2	12
gene:AT3G49390	1127	1128	376	496
gene:AT3G49400	167	156	107	120
gene:AT3G49410	33	44	26	45
gene:AT3G49420	94	89	91	106
gene:AT3G49430	910	918	806	996
gene:AT3G49440	0	0	0	0
gene:AT3G49450	1	0	0	0
gene:AT3G49460	0	0	0	0
gene:AT3G49470	1115	1189	1269	1314
gene:AT3G49480	3	9	13	2
gene:AT3G49490	2418	2125	1526	1668
gene:AT3G49500	873	849	671	716
gene:AT3G49510	8	30	18	32
gene:AT3G49520	0	0	0	0
gene:AT3G49530	981	699	1040	572
gene:AT3G49540	0	0	0	0
gene:AT3G49550	202	183	111	136
gene:AT3G49551	9	8	5	6
gene:AT3G49560	963	1101	788	821
gene:AT3G49570	146	124	97	22
gene:AT3G49580	66	66	91	16
gene:AT3G49590	623	474	618	581
gene:AT3G49600	593	455	476	567
gene:AT3G49601	1291	1285	1056	1171
gene:AT3G49610	0	0	0	0
gene:AT3G49620	1425	960	378	416
gene:AT3G49630	22	25	18	16
gene:AT3G49640	190	153	137	176
gene:AT3G49645	148	120	114	125
gene:AT3G49650	92	69	100	116
